resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Jack Collison,1035,18,0.000000,712.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Tomasz Jodłowiec,985,21,0.000000,921.0
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Fritz Renner,1074,22,0.000000,722.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Molly M Fuentes,1034,14,0.000000,848.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Erol Sayan,1112,18,0.000000,811.2
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Thomas McCollum,1043,12,0.000000,797.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Jeff Reinert,1205,20,0.000000,820.9
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Anatolii Hirshfeld,1119,17,0.000000,684.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,MiSafra LeSayfa,1037,13,0.000000,1208.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Hunslet Penrhyn Port Class,1091,16,0.000000,699.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,The Adventures of Paddington Bear,1077,12,0.000000,753.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Keith Mackie,1137,15,0.000000,625.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Charles William Eliot,1113,19,0.000000,715.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Binyam Sisay Mendisu,1145,14,0.000000,706.2
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,José Pedro de Oliveira Galvão,1177,14,0.000000,682.8
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Sandi L. Navarro,1010,14,0.000000,654.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Mateo Cassierra,1103,14,0.000000,623.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Johann Friedrich Agricola,1087,8,0.000000,639.2
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Renée Reichová,1195,13,0.000000,626.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Tina Leung,1098,14,0.000000,630.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Pamela Grassau,1136,15,0.000000,1290.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Jacques Adolphe Gervais-Lafond,1149,18,0.000000,868.2
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Mohammad Naghavi-behzad,1128,17,0.000000,994.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Lourdes Mohedano,1069,10,0.000000,619.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Carmine Chiellino,1086,18,0.000000,779.0
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Thirty Years' War,1065,12,0.000000,696.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,The Ox,1144,34,0.000000,1973.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Jimmy Baker,1071,11,0.000000,622.3
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Ronald A Farrar-Tobar,1005,14,0.000000,989.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,James Pat Rokeby Black,1127,13,0.000000,969.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Andreas Højsleth,1113,13,0.000000,689.0
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Moe Z. Win,1140,13,0.000000,660.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Monisola Oginni,1120,15,0.000000,647.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Elvira R. Akhmetzyanova,961,15,0.000000,688.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Kurt L. Feigl,1137,16,0.000000,684.9
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Carl Temple Holden,1130,14,0.000000,640.1
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Nicola Zoccoli,1023,9,0.000000,600.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Marina Tarasova,1026,7,0.000000,591.5
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Thomas Dupré,987,10,0.000000,757.1
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Jianmin Hao,1173,16,0.000000,764.8
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Romero Cabral da Costa,1152,14,0.000000,737.3
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Marcin Olszewski,1058,17,0.000000,892.9
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Danielle W Koontz,1024,12,0.000000,631.3
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Fajar Handika,1104,18,0.000000,799.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Robert Richardson Sears,1022,19,0.000000,770.4
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Robert Mougin,1135,15,0.000000,635.7
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Edmond Crompton,1094,10,0.000000,716.3
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Michael C. De Siena,1114,18,0.000000,762.1
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Allan Hookings,1085,18,0.000000,2218.0
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Philip Wilkinson,1115,14,0.000000,706.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Carson Reynolds,1073,14,0.000000,703.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Sandip Mukherjee,1171,12,0.000000,1004.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Eumundi,1130,14,0.000000,1349.9
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Marko Cvikl,1060,14,0.000000,762.0
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Co-reading group ad hoc forum,1072,17,0.000000,1207.2
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Athar Hussain Bukhari,1101,10,0.000000,742.8
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Automated capacity management using artificial intelligence techniques,1195,21,0.000000,796.6
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Tony Hodges,1021,16,0.000000,1655.9
llm_judge,adjudicate,openrouter/google/gemma-3-4b-it,Janet Auchincloss Rutherfurd,1129,14,0.000000,1049.6
