resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Katie Hurley,control,1,1,0,0,,Member of the Alaska House of Representatives,member of the Alaska House of Representatives,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Viktor Kruglov,control,1,1,0,0,,FC Torpedo Moscow,FC Torpedo Moscow,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Dorian Owen,control,1,1,0,0,,Life Member of the New Zealand Association of Economists,Life Member of the New Zealand Association of Economists,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Wong Chin Hung,control,1,1,0,0,,Hong Kong Pegasus FC,Hong Kong Pegasus FC,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Amber Brian,control,1,1,0,0,,University of Iowa,University of Iowa,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Taylor Beck,control,1,1,0,0,,Nashville Predators,Nashville Predators,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Pierre Langlois,control,1,0,0,0,,Politician,anciens cadres,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,John Fenn,control,1,1,0,0,,Ellenor Fenn,Ellenor Fenn,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fábio A L de Souza,control,1,1,0,0,,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,George Samuel Parsons,control,1,1,0,0,,Royal Navy,Royal Navy,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,David Poeppel,control,1,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mission Terra,control,1,1,0,0,,Germany,Germany,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Birgitta Larsson,control,1,1,0,0,,Sophiahemmet University College,Sophiahemmet University College,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Stanisław Sienkiewicz,control,1,1,0,0,,University of Warmia and Mazury in Olsztyn,University of Warmia and Mazury in Olsztyn,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Yordanis Enríquez Canto,control,1,1,0,0,,Universidad Católica Sedes Sapientiae,Universidad Católica Sedes Sapientiae,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Manuel Garber,control,1,1,0,0,,Worcester Foundation for Biomedical Research,Worcester Foundation for Biomedical Research,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Gladys Liu,control,1,0,0,0,,Australia,People's Republic of China,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Ewa Śnieżyńska-Stolot,control,1,1,0,0,,scientific professorship degree,scientific professorship degree,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Supergirl: Woman of Tomorrow,control,1,1,0,0,,English,English,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jack Collison,control,1,1,0,0,,West Ham United F.C.,West Ham United F.C.,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tomasz Jodłowiec,control,1,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fritz Renner,control,1,1,0,0,,Cognition and Brain Sciences Unit,Cognition and Brain Sciences Unit,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Molly M Fuentes,control,1,1,0,0,,University of Washington,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Erol Sayan,control,1,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thomas McCollum,control,1,1,0,0,,Agricultural Research Service (ARS),Agricultural Research Service,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jeff Reinert,control,1,0,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Anatolii Hirshfeld,control,1,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,MiSafra LeSayfa,control,1,1,0,0,,Hebrew,Hebrew,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Hunslet Penrhyn Port Class,control,1,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,The Adventures of Paddington Bear,control,1,0,0,0,,United Kingdom,France,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Keith Mackie,control,1,0,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Charles William Eliot,control,1,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Binyam Sisay Mendisu,control,1,1,0,0,,Global Young Academy,Global Young Academy,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,José Pedro de Oliveira Galvão,control,1,0,0,0,,Senator,member of the Senate of Brazil,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Sandi L. Navarro,control,1,1,0,0,,University of Washington,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mateo Cassierra,control,1,1,0,0,,Deportivo Cali,Deportivo Cali,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Johann Friedrich Agricola,control,1,0,0,0,,Musician,lord of the manor,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Renée Reichová,control,1,0,0,0,,Prague,Prag V,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tina Leung,control,1,1,0,0,,Luo Yu,Luo Yu,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Pamela Grassau,control,1,1,0,0,,Carleton University,Carleton University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jacques Adolphe Gervais-Lafond,control,1,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mohammad Naghavi-behzad,control,1,1,0,0,,Tabriz University of Medical Sciences,Tabriz University of Medical Sciences,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Lourdes Mohedano,control,1,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carmine Chiellino,control,1,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thirty Years' War,control,1,1,0,0,,Wikipedia:List of articles all languages should have,Wikipedia:List of articles all languages should have,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,The Ox,control,1,0,0,0,,The Ox (instrumental),The Who,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jimmy Baker,control,1,1,0,0,,"Municipal Commissioner for the Minority in Botkyrka Municipality, Sweden","municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Ronald A Farrar-Tobar,control,1,1,0,0,,TU Wien,TU Wien,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,James Pat Rokeby Black,control,1,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Andreas Højsleth,control,1,1,0,0,,Fnatic,Fnatic,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Moe Z. Win,control,1,1,0,0,,IEEE Fellow,IEEE Fellow,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Monisola Oginni,control,1,1,0,0,,Obafemi Awolowo University,Obafemi Awolowo University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Elvira R. Akhmetzyanova,control,1,1,0,0,,Kazan Federal University,Kazan Federal University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Kurt L. Feigl,control,1,1,0,0,,University of Wisconsin–Madison,University of Wisconsin–Madison,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carl Temple Holden,control,1,1,0,0,,Caroline Anne Gould,Caroline Anne Gould,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Nicola Zoccoli,control,1,0,0,0,,Roman Catholic bishop,Catholic priest,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marina Tarasova,control,1,0,0,0,,Russia,Soviet Union,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thomas Dupré,control,1,1,0,0,,German Sport University Cologne,German Sport University Cologne,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jianmin Hao,control,1,1,0,0,,Inner Mongolia University of Technology,Inner Mongolia University of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Romero Cabral da Costa,control,1,0,0,0,,"Minister of Agriculture, Livestock, and Supply",minister of Agriculture,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marcin Olszewski,control,1,1,0,0,,Gdańsk University of Technology,Gdańsk University of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Danielle W Koontz,control,1,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fajar Handika,control,1,1,0,0,,Pro Duta F.C.,Pro Duta F.C.,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Robert Richardson Sears,control,1,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Robert Mougin,control,1,1,0,0,,Pensioner,pensioner,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Edmond Crompton,control,1,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Michael C. De Siena,control,1,1,0,0,,University of Washington,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Allan Hookings,control,1,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Philip Wilkinson,control,1,0,0,0,,"Police and Crime Commissioner for Wiltshire, England",Wiltshire Police and Crime Commissioner,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carson Reynolds,control,1,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Sandip Mukherjee,control,1,1,0,0,,Visva-Bharati University,Visva-Bharati University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Eumundi,control,1,1,0,0,,Ninderry,Ninderry,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marko Cvikl,control,1,1,0,0,,Slovenia,Slovenia,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Co-reading group ad hoc forum,control,1,0,0,0,,US patent 11206149,filing,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Athar Hussain Bukhari,control,1,1,0,0,,Ambassador of Pakistan to Syria,ambassador of Pakistan to Syria,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Automated capacity management using artificial intelligence techniques,control,1,0,0,0,,Filing of US Patent 11244466,filing,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tony Hodges,control,1,1,0,0,,Boise State Broncos Men's Basketball,Boise State Broncos men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Janet Auchincloss Rutherfurd,control,1,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0
