resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Katie Hurley,1771,291,0.000000,5384.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Viktor Kruglov,1708,322,0.000000,5626.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Dorian Owen,1688,305,0.000000,4952.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Wong Chin Hung,1702,328,0.000000,5400.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Amber Brian,1414,280,0.000000,7544.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Taylor Beck,1602,271,0.000000,4785.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Pierre Langlois,1680,277,0.000000,12823.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,John Fenn,1604,332,0.000000,5827.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Fábio A L de Souza,1747,353,0.000000,5838.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,George Samuel Parsons,1788,246,0.000000,4735.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,David Poeppel,1677,376,0.000000,5850.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Mission Terra,1700,315,0.000000,5848.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Birgitta Larsson,1527,318,0.000000,6752.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Stanisław Sienkiewicz,1638,315,0.000000,5167.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Yordanis Enríquez Canto,1786,339,0.000000,7804.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Manuel Garber,1782,363,0.000000,5700.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Gladys Liu,1747,256,0.000000,5791.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Ewa Śnieżyńska-Stolot,1741,286,0.000000,7620.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Supergirl: Woman of Tomorrow,1810,285,0.000000,5183.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Jack Collison,1673,307,0.000000,5392.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Tomasz Jodłowiec,1632,318,0.000000,5628.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Fritz Renner,1727,349,0.000000,9221.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Molly M Fuentes,1655,363,0.000000,6196.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Erol Sayan,1731,359,0.000000,10090.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Thomas McCollum,1611,346,0.000000,5725.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Jeff Reinert,1801,324,0.000000,8059.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Anatolii Hirshfeld,1770,333,0.000000,8557.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,MiSafra LeSayfa,1852,321,0.000000,6526.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Hunslet Penrhyn Port Class,1793,300,0.000000,14393.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,The Adventures of Paddington Bear,1715,306,0.000000,12564.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Keith Mackie,1733,253,0.000000,6347.9
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Charles William Eliot,1671,275,0.000000,4204.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Binyam Sisay Mendisu,1780,309,0.000000,5156.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,José Pedro de Oliveira Galvão,1820,293,0.000000,5253.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Sandi L. Navarro,1734,353,0.000000,6452.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Mateo Cassierra,1800,381,0.000000,8327.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Johann Friedrich Agricola,1702,329,0.000000,5621.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Renée Reichová,1841,318,0.000000,5844.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Tina Leung,1861,400,0.000000,6517.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Pamela Grassau,1790,365,0.000000,5892.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Jacques Adolphe Gervais-Lafond,1809,276,0.000000,7628.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Mohammad Naghavi-behzad,1778,312,0.000000,8244.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Lourdes Mohedano,1754,309,0.000000,5166.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Carmine Chiellino,1773,355,0.000000,6072.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Thirty Years' War,1717,309,0.000000,5198.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,The Ox,1766,292,0.000000,6280.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Jimmy Baker,1642,331,0.000000,8125.3
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Ronald A Farrar-Tobar,1678,319,0.000000,7158.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,James Pat Rokeby Black,1714,284,0.000000,4888.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Andreas Højsleth,1698,297,0.000000,8371.1
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Moe Z. Win,1808,379,0.000000,6028.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Monisola Oginni,1666,255,0.000000,6534.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Elvira R. Akhmetzyanova,1706,322,0.000000,5836.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Kurt L. Feigl,1786,353,0.000000,9230.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Carl Temple Holden,1774,333,0.000000,5620.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Nicola Zoccoli,1594,296,0.000000,5187.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Marina Tarasova,1590,309,0.000000,5392.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Thomas Dupré,1578,273,0.000000,4906.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Jianmin Hao,1881,286,0.000000,4879.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Romero Cabral da Costa,1689,383,0.000000,6257.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Marcin Olszewski,1746,352,0.000000,5478.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Danielle W Koontz,1609,305,0.000000,5415.2
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Fajar Handika,1734,340,0.000000,6075.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Robert Richardson Sears,1697,333,0.000000,7858.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Robert Mougin,1724,360,0.000000,8772.7
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Edmond Crompton,1722,290,0.000000,5849.6
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Michael C. De Siena,1771,327,0.000000,6119.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Allan Hookings,1489,294,0.000000,7512.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Philip Wilkinson,1745,317,0.000000,5806.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Carson Reynolds,1630,328,0.000000,5913.2
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Sandip Mukherjee,1887,317,0.000000,5401.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Eumundi,1790,306,0.000000,5864.5
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Marko Cvikl,1670,298,0.000000,5156.4
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Co-reading group ad hoc forum,1697,222,0.000000,4076.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Athar Hussain Bukhari,1704,291,0.000000,5155.8
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Automated capacity management using artificial intelligence techniques,1805,288,0.000000,5180.9
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Tony Hodges,1658,241,0.000000,7184.0
llm_judge,adjudicate,openrouter/anthropic/claude-sonnet-4,Janet Auchincloss Rutherfurd,1850,290,0.000000,7704.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,1692,91,0.000000,3524.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,1849,104,0.000000,2226.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,1778,115,0.000000,2364.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,1812,97,0.000000,2473.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,1657,70,0.000000,2097.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Michael Mylonas,1802,97,0.000000,3611.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,François Carquet,1684,79,0.000000,2028.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Wenqing He,1596,91,0.000000,2243.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Gomorrah,1783,88,0.000000,3600.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Reconfiguration of hardware components of an integrated circuit,1824,83,0.000000,3601.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Guy Avenia,1755,85,0.000000,2026.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Wuilmen Bravo,1793,101,0.000000,4504.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Marie Joseph Jean Baptiste Paul Bouchet,1699,92,0.000000,2264.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Shinzu,1828,78,0.000000,2230.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Luwamo Garcia,1683,93,0.000000,2479.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jared Carter,1649,78,0.000000,2468.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Carlos Moorhead,1764,96,0.000000,2245.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,New York News,1628,78,0.000000,3179.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Hedda Heuser-Schreiber,1810,115,0.000000,2670.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Ydnekatchew Tessema,1814,97,0.000000,2322.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Chunguan Zhang,1843,77,0.000000,2061.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Sander van de Hoef,1640,107,0.000000,2467.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Katie Hurley,1793,105,0.000000,2418.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Viktor Kruglov,1730,86,0.000000,2120.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Dorian Owen,1710,90,0.000000,3132.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Wong Chin Hung,1724,98,0.000000,2047.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Amber Brian,1436,79,0.000000,2212.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Taylor Beck,1624,103,0.000000,2482.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Pierre Langlois,1702,105,0.000000,3863.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,John Fenn,1626,85,0.000000,2467.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Fábio A L de Souza,1769,91,0.000000,2279.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,George Samuel Parsons,1810,102,0.000000,2898.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,David Poeppel,1699,96,0.000000,2483.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Mission Terra,1722,77,0.000000,2017.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Birgitta Larsson,1549,89,0.000000,3596.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Stanisław Sienkiewicz,1660,73,0.000000,2037.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Yordanis Enríquez Canto,1808,74,0.000000,2025.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Manuel Garber,1804,107,0.000000,2278.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Gladys Liu,1769,75,0.000000,2211.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Ewa Śnieżyńska-Stolot,1763,117,0.000000,2702.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Supergirl: Woman of Tomorrow,1832,78,0.000000,2242.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jack Collison,1695,87,0.000000,2286.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Tomasz Jodłowiec,1654,119,0.000000,4238.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Fritz Renner,1749,92,0.000000,2657.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Molly M Fuentes,1677,73,0.000000,2071.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Erol Sayan,1753,85,0.000000,3170.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Thomas McCollum,1633,77,0.000000,2191.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jeff Reinert,1823,128,0.000000,2533.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Anatolii Hirshfeld,1792,113,0.000000,2769.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,MiSafra LeSayfa,1874,81,0.000000,2222.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Hunslet Penrhyn Port Class,1815,99,0.000000,2355.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,The Adventures of Paddington Bear,1737,99,0.000000,3127.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Keith Mackie,1755,100,0.000000,3372.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Charles William Eliot,1693,110,0.000000,2478.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Binyam Sisay Mendisu,1802,86,0.000000,2470.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,José Pedro de Oliveira Galvão,1842,82,0.000000,2264.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Sandi L. Navarro,1756,91,0.000000,2240.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Mateo Cassierra,1822,104,0.000000,2470.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Johann Friedrich Agricola,1724,91,0.000000,2249.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Renée Reichová,1863,102,0.000000,2474.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Tina Leung,1883,86,0.000000,2258.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Pamela Grassau,1812,85,0.000000,2015.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jacques Adolphe Gervais-Lafond,1831,110,0.000000,3616.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Mohammad Naghavi-behzad,1800,86,0.000000,3359.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Lourdes Mohedano,1776,110,0.000000,2474.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Carmine Chiellino,1795,86,0.000000,2250.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Thirty Years' War,1739,93,0.000000,4868.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,The Ox,1788,82,0.000000,3696.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jimmy Baker,1664,84,0.000000,1988.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Ronald A Farrar-Tobar,1700,75,0.000000,3369.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,James Pat Rokeby Black,1736,82,0.000000,8958.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Andreas Højsleth,1720,81,0.000000,2690.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Moe Z. Win,1830,82,0.000000,2259.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Monisola Oginni,1688,79,0.000000,2471.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Elvira R. Akhmetzyanova,1728,83,0.000000,2244.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Kurt L. Feigl,1808,99,0.000000,2475.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Carl Temple Holden,1796,73,0.000000,4743.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Nicola Zoccoli,1616,90,0.000000,2437.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Marina Tarasova,1612,92,0.000000,2499.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Thomas Dupré,1600,71,0.000000,2256.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Jianmin Hao,1903,86,0.000000,2248.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Romero Cabral da Costa,1711,97,0.000000,2707.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Marcin Olszewski,1768,99,0.000000,2454.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Danielle W Koontz,1631,76,0.000000,2254.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Fajar Handika,1756,76,0.000000,2261.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Robert Richardson Sears,1719,97,0.000000,3498.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Robert Mougin,1746,84,0.000000,5712.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Edmond Crompton,1744,80,0.000000,1933.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Michael C. De Siena,1793,73,0.000000,3297.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Allan Hookings,1511,97,0.000000,2268.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Philip Wilkinson,1767,97,0.000000,2493.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Carson Reynolds,1652,81,0.000000,4778.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Sandip Mukherjee,1909,92,0.000000,2254.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Eumundi,1812,86,0.000000,3378.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Marko Cvikl,1692,81,0.000000,2238.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Co-reading group ad hoc forum,1719,76,0.000000,2257.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Athar Hussain Bukhari,1726,96,0.000000,2471.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Automated capacity management using artificial intelligence techniques,1827,92,0.000000,2245.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Tony Hodges,1680,83,0.000000,2025.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-sonnet-4,Janet Auchincloss Rutherfurd,1872,89,0.000000,2256.6
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,492,7,0.000000,1343.3
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,632,11,0.000000,1142.0
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,580,7,0.000000,1566.5
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,240,108,0.000000,4737.4
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,250,124,0.000000,2940.0
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,246,99,0.000000,2895.1
multi_agent_debate,judge,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,471,84,0.000000,2019.6
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,584,15,0.000000,1349.6
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,583,8,0.000000,1123.9
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,666,15,0.000000,1075.4
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,273,121,0.000000,2899.9
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,252,113,0.000000,2448.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,275,118,0.000000,4481.2
multi_agent_debate,judge,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,501,68,0.000000,1680.1
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,587,14,0.000000,1904.3
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,613,15,0.000000,1717.9
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,570,14,0.000000,1111.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,262,83,0.000000,3981.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,261,104,0.000000,4055.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,251,101,0.000000,2702.9
multi_agent_debate,judge,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,436,124,0.000000,2467.1
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,627,4,0.000000,1126.6
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,617,19,0.000000,2034.7
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,572,13,0.000000,1112.1
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,245,97,0.000000,2709.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,262,104,0.000000,2918.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,266,83,0.000000,2245.8
multi_agent_debate,judge,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,432,108,0.000000,2476.2
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,542,4,0.000000,1389.8
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,539,11,0.000000,1307.7
multi_agent_debate,extract,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,581,14,0.000000,1359.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,246,95,0.000000,4756.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,256,104,0.000000,2662.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,248,117,0.000000,3400.3
