resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms,provider
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Moe Z. Win,1207,12,0.000639,1558.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Monisola Oginni,1058,14,0.000571,2724.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Elvira R. Akhmetzyanova,1098,16,0.000597,1408.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Kurt L. Feigl,1204,10,0.000632,4018.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carl Temple Holden,1175,8,0.000611,1223.8,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thomas Dupré,1054,14,0.000569,1519.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Danielle W Koontz,1072,16,0.000584,1971.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Fajar Handika,1156,15,0.000623,1346.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Richardson Sears,1101,13,0.000589,1284.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Mougin,1150,7,0.000596,1569.8,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Edmond Crompton,1111,14,0.000598,1375.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Michael C. De Siena,1148,8,0.000598,1145.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Allan Hookings,1033,17,0.000567,1524.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carson Reynolds,1140,13,0.000609,1629.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Sandip Mukherjee,1218,16,0.000657,1321.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Eumundi,1197,13,0.000638,1183.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marko Cvikl,1098,8,0.000573,1163.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Athar Hussain Bukhari,1177,11,0.000621,1163.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tony Hodges,1135,10,0.000598,1576.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Janet Auchincloss Rutherfurd,1230,16,0.000663,1816.5,Google
