resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Dorian Owen,semantic_conflict,2,1,0,0,,Life Member of the New Zealand Association of Economists,Life Member of the New Zealand Association of Economists,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Wong Chin Hung,semantic_conflict,2,1,0,0,,Hong Kong Pegasus FC,Hong Kong Pegasus FC,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Amber Brian,semantic_conflict,2,1,0,0,,University of Iowa,University of Iowa,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Taylor Beck,semantic_conflict,2,1,0,0,,Nashville Predators,Nashville Predators,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Pierre Langlois,semantic_conflict,2,0,0,0,,French politician,anciens cadres,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,John Fenn,semantic_conflict,2,1,0,0,,Ellenor Fenn,Ellenor Fenn,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fábio A L de Souza,semantic_conflict,2,1,0,0,,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,George Samuel Parsons,semantic_conflict,2,1,0,0,,Royal Navy,Royal Navy,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,David Poeppel,semantic_conflict,2,0,0,0,,Massachusetts Institute of Technology (MIT),Massachusetts Institute of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mission Terra,semantic_conflict,2,1,0,0,,Germany,Germany,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Birgitta Larsson,semantic_conflict,2,1,0,0,,Sophiahemmet University College,Sophiahemmet University College,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Stanisław Sienkiewicz,semantic_conflict,2,1,0,0,,University of Warmia and Mazury in Olsztyn,University of Warmia and Mazury in Olsztyn,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Yordanis Enríquez Canto,semantic_conflict,2,0,1,0,,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Manuel Garber,semantic_conflict,2,0,0,0,,Worcester Foundation for Biomedical Research (WBFR),Worcester Foundation for Biomedical Research,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Gladys Liu,semantic_conflict,2,0,0,0,,Australia,People's Republic of China,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Ewa Śnieżyńska-Stolot,semantic_conflict,2,0,1,0,,Doctor of Philosophy,scientific professorship degree,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Supergirl: Woman of Tomorrow,semantic_conflict,2,1,0,0,,English,English,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jack Collison,semantic_conflict,2,1,0,0,,West Ham United F.C.,West Ham United F.C.,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tomasz Jodłowiec,semantic_conflict,2,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fritz Renner,semantic_conflict,2,0,0,0,,"Cognition and Brain Sciences Unit, UK Medical Research Council",Cognition and Brain Sciences Unit,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Molly M Fuentes,semantic_conflict,2,1,0,0,,University of Washington,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Erol Sayan,semantic_conflict,2,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thomas McCollum,semantic_conflict,2,0,0,0,,Agricultural Research Service (ARS),Agricultural Research Service,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jeff Reinert,semantic_conflict,2,0,1,0,,Highland Football League,NCAA Division I men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Anatolii Hirshfeld,semantic_conflict,2,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,MiSafra LeSayfa,semantic_conflict,2,1,0,0,,Hebrew,Hebrew,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Hunslet Penrhyn Port Class,semantic_conflict,2,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,The Adventures of Paddington Bear,semantic_conflict,2,0,1,0,,Italy,France,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Keith Mackie,semantic_conflict,2,0,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Charles William Eliot,semantic_conflict,2,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Binyam Sisay Mendisu,semantic_conflict,2,1,0,0,,Global Young Academy,Global Young Academy,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,José Pedro de Oliveira Galvão,semantic_conflict,2,0,0,0,,Senator of Brazil,member of the Senate of Brazil,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Sandi L. Navarro,semantic_conflict,2,0,1,0,,Interuniversity Microelectronics Centre,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mateo Cassierra,semantic_conflict,2,0,1,0,,A.D. Portomosense,Deportivo Cali,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Johann Friedrich Agricola,semantic_conflict,2,0,1,0,,Catholic bishop,lord of the manor,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Renée Reichová,semantic_conflict,2,0,0,0,,"Brno, Czech Republic",Prag V,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tina Leung,semantic_conflict,2,0,1,0,,Finn Collin,Luo Yu,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Pamela Grassau,semantic_conflict,2,1,0,0,,Carleton University,Carleton University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jacques Adolphe Gervais-Lafond,semantic_conflict,2,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Mohammad Naghavi-behzad,semantic_conflict,2,0,1,0,,Goethe University Frankfurt,Tabriz University of Medical Sciences,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Lourdes Mohedano,semantic_conflict,2,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carmine Chiellino,semantic_conflict,2,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thirty Years' War,semantic_conflict,2,1,0,0,,Wikipedia:List of articles all languages should have,Wikipedia:List of articles all languages should have,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,The Ox,semantic_conflict,2,0,0,0,,"bassist for The Who, known for the instrumental 'The Ox'",The Who,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jimmy Baker,semantic_conflict,2,0,0,0,,"Speaker of the Folketing, the Danish parliament","municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Ronald A Farrar-Tobar,semantic_conflict,2,0,1,0,,Toronto Metropolitan University,TU Wien,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,James Pat Rokeby Black,semantic_conflict,2,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Andreas Højsleth,semantic_conflict,2,1,0,0,,Fnatic,Fnatic,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Moe Z. Win,semantic_conflict,2,0,0,0,,IEEE Fellow award,IEEE Fellow,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Monisola Oginni,semantic_conflict,2,1,0,0,,Obafemi Awolowo University,Obafemi Awolowo University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Elvira R. Akhmetzyanova,semantic_conflict,2,1,0,0,,Kazan Federal University,Kazan Federal University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Kurt L. Feigl,semantic_conflict,2,1,0,0,,University of Wisconsin–Madison,University of Wisconsin–Madison,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carl Temple Holden,semantic_conflict,2,0,1,0,,Susan Frampton,Caroline Anne Gould,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Nicola Zoccoli,semantic_conflict,2,0,0,0,,Catholic priest and bishop,Catholic priest,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marina Tarasova,semantic_conflict,2,0,1,0,,Slovenia,Soviet Union,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Thomas Dupré,semantic_conflict,2,1,0,0,,German Sport University Cologne,German Sport University Cologne,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Jianmin Hao,semantic_conflict,2,1,0,0,,Inner Mongolia University of Technology,Inner Mongolia University of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Romero Cabral da Costa,semantic_conflict,2,0,0,0,,"Minister of Agriculture, Livestock, and Supply of Brazil",minister of Agriculture,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marcin Olszewski,semantic_conflict,2,1,0,0,,Gdańsk University of Technology,Gdańsk University of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Danielle W Koontz,semantic_conflict,2,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Fajar Handika,semantic_conflict,2,1,0,0,,Pro Duta F.C.,Pro Duta F.C.,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Robert Richardson Sears,semantic_conflict,2,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Robert Mougin,semantic_conflict,2,0,0,0,,French Catholic bishop,pensioner,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Edmond Crompton,semantic_conflict,2,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Michael C. De Siena,semantic_conflict,2,1,0,0,,University of Washington,University of Washington,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Allan Hookings,semantic_conflict,2,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Philip Wilkinson,semantic_conflict,2,0,0,0,,"Police and Crime Commissioner for Wiltshire, England",Wiltshire Police and Crime Commissioner,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Carson Reynolds,semantic_conflict,2,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Sandip Mukherjee,semantic_conflict,2,1,0,0,,Visva-Bharati University,Visva-Bharati University,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Eumundi,semantic_conflict,2,1,0,0,,Ninderry,Ninderry,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Marko Cvikl,semantic_conflict,2,1,0,0,,Slovenia,Slovenia,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Co-reading group ad hoc forum,semantic_conflict,2,0,0,0,,landmark filing,filing,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Athar Hussain Bukhari,semantic_conflict,2,1,0,0,,Ambassador of Pakistan to Syria,ambassador of Pakistan to Syria,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Automated capacity management using artificial intelligence techniques,semantic_conflict,2,0,0,0,,Filing of US Patent 11244466,filing,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Tony Hodges,semantic_conflict,2,0,0,0,,Boise State Broncos men's basketball team,Boise State Broncos men's basketball,0.0
llm_judge,mid-qwen72b,openrouter/qwen/qwen-2.5-72b-instruct,Janet Auchincloss Rutherfurd,semantic_conflict,2,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0
