resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd,judged
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Pierre Langlois,fact_conflict,2,0,0,0,,politician,anciens cadres,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,John Fenn,fact_conflict,2,1,0,0,,Ellenor Fenn,Ellenor Fenn,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Fábio A L de Souza,fact_conflict,2,1,0,0,,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,George Samuel Parsons,fact_conflict,2,1,0,0,,Royal Navy,Royal Navy,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,David Poeppel,fact_conflict,2,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Mission Terra,fact_conflict,2,1,0,0,,Germany,Germany,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Birgitta Larsson,fact_conflict,2,1,0,0,,Sophiahemmet University College,Sophiahemmet University College,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Stanisław Sienkiewicz,fact_conflict,2,1,0,0,,University of Warmia and Mazury in Olsztyn,University of Warmia and Mazury in Olsztyn,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Yordanis Enríquez Canto,fact_conflict,2,0,1,0,,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Manuel Garber,fact_conflict,2,1,0,0,,Worcester Foundation for Biomedical Research,Worcester Foundation for Biomedical Research,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Gladys Liu,fact_conflict,2,0,0,0,,Australia,People's Republic of China,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Ewa Śnieżyńska-Stolot,fact_conflict,2,1,0,0,,Scientific Professorship Degree,scientific professorship degree,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Supergirl: Woman of Tomorrow,fact_conflict,2,1,0,0,,English,English,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Jack Collison,fact_conflict,2,1,0,0,,West Ham United F.C.,West Ham United F.C.,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Tomasz Jodłowiec,fact_conflict,2,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Fritz Renner,fact_conflict,2,1,0,0,,Cognition and Brain Sciences Unit,Cognition and Brain Sciences Unit,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Molly M Fuentes,fact_conflict,2,1,0,0,,University of Washington,University of Washington,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Erol Sayan,fact_conflict,2,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Thomas McCollum,fact_conflict,2,0,1,0,,University of South Australia,Agricultural Research Service,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Jeff Reinert,fact_conflict,2,1,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0,1
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Anatolii Hirshfeld,fact_conflict,2,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,MiSafra LeSayfa,fact_conflict,2,1,0,0,,Hebrew,Hebrew,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Hunslet Penrhyn Port Class,fact_conflict,2,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,The Adventures of Paddington Bear,fact_conflict,2,1,0,0,,France,France,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Keith Mackie,fact_conflict,2,0,1,0,,Luxembourg Division of Honour,NCAA Division I men's basketball,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Charles William Eliot,fact_conflict,2,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Binyam Sisay Mendisu,fact_conflict,2,1,0,0,,Global Young Academy,Global Young Academy,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,José Pedro de Oliveira Galvão,fact_conflict,2,1,0,0,,member of the Senate of Brazil,member of the Senate of Brazil,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Sandi L. Navarro,fact_conflict,2,0,0,0,,Interuniversity Microelectronics Centre (IMEC),University of Washington,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Mateo Cassierra,fact_conflict,2,1,0,0,,Deportivo Cali,Deportivo Cali,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Johann Friedrich Agricola,fact_conflict,2,1,0,0,,lord of the manor,lord of the manor,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Renée Reichová,fact_conflict,2,1,0,0,,Prague,Prag V,0.0,1
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Tina Leung,fact_conflict,2,0,1,0,,Finn Collin,Luo Yu,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Pamela Grassau,fact_conflict,2,0,1,0,,University of Aveiro,Carleton University,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Jacques Adolphe Gervais-Lafond,fact_conflict,2,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Mohammad Naghavi-behzad,fact_conflict,2,1,0,0,,Tabriz University of Medical Sciences,Tabriz University of Medical Sciences,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Lourdes Mohedano,fact_conflict,2,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Carmine Chiellino,fact_conflict,2,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Thirty Years' War,fact_conflict,2,0,0,0,,WikiProject PCC Wikidata Pilot/Northwestern University Libraries,Wikipedia:List of articles all languages should have,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,The Ox,fact_conflict,2,0,0,0,,bassist for The Who,The Who,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Jimmy Baker,fact_conflict,2,1,0,0,,"municipal commissioner for the minority in Botkyrka municipality, Sweden","municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Ronald A Farrar-Tobar,fact_conflict,2,0,1,0,,Toronto Metropolitan University,TU Wien,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,James Pat Rokeby Black,fact_conflict,2,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Andreas Højsleth,fact_conflict,2,1,0,0,,Fnatic,Fnatic,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Moe Z. Win,fact_conflict,2,1,0,0,,IEEE Fellow,IEEE Fellow,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Monisola Oginni,fact_conflict,2,1,0,0,,Obafemi Awolowo University,Obafemi Awolowo University,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Elvira R. Akhmetzyanova,fact_conflict,2,0,1,0,,Russian State Institute of Performing Arts,Kazan Federal University,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Kurt L. Feigl,fact_conflict,2,0,1,0,,Northwestern University,University of Wisconsin–Madison,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Carl Temple Holden,fact_conflict,2,1,0,0,,Caroline Anne Gould,Caroline Anne Gould,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Nicola Zoccoli,fact_conflict,2,0,0,0,,Roman Catholic bishop,Catholic priest,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Marina Tarasova,fact_conflict,2,0,1,0,,Slovenia,Soviet Union,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Thomas Dupré,fact_conflict,2,1,0,0,,German Sport University Cologne,German Sport University Cologne,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Jianmin Hao,fact_conflict,2,1,0,0,,Inner Mongolia University of Technology,Inner Mongolia University of Technology,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Romero Cabral da Costa,fact_conflict,2,0,0,0,,"Minister of Agriculture, Livestock, and Supply",minister of Agriculture,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Marcin Olszewski,fact_conflict,2,1,0,0,,Gdańsk University of Technology,Gdańsk University of Technology,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Danielle W Koontz,fact_conflict,2,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Fajar Handika,fact_conflict,2,1,0,0,,Pro Duta F.C.,Pro Duta F.C.,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Robert Richardson Sears,fact_conflict,2,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Robert Mougin,fact_conflict,2,0,1,0,,Catholic bishop,pensioner,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Edmond Crompton,fact_conflict,2,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Michael C. De Siena,fact_conflict,2,0,1,0,,Eötvös Loránd University,University of Washington,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Allan Hookings,fact_conflict,2,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Philip Wilkinson,fact_conflict,2,1,0,0,,Police and Crime Commissioner for Wiltshire,Wiltshire Police and Crime Commissioner,0.0,1
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Carson Reynolds,fact_conflict,2,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Sandip Mukherjee,fact_conflict,2,1,0,0,,Visva-Bharati University,Visva-Bharati University,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Eumundi,fact_conflict,2,1,0,0,,Ninderry,Ninderry,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Marko Cvikl,fact_conflict,2,1,0,0,,Slovenia,Slovenia,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Co-reading group ad hoc forum,fact_conflict,2,0,0,0,,The filing of US Patent 11206149,filing,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Athar Hussain Bukhari,fact_conflict,2,1,0,0,,Ambassador of Pakistan to Syria,ambassador of Pakistan to Syria,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Automated capacity management using artificial intelligence techniques,fact_conflict,2,0,0,0,,Filing of patent 11244466,filing,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Tony Hodges,fact_conflict,2,0,0,0,,Boise State Broncos,Boise State Broncos men's basketball,0.0,0
llm_judge,frontier-gempro,openrouter/google/gemini-2.5-pro,Janet Auchincloss Rutherfurd,fact_conflict,2,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0,0
