resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms,provider
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thomas McCollum,685,13,0.000382,1135.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jeff Reinert,716,14,0.000400,1080.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Anatolii Hirshfeld,690,11,0.000378,2197.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,MiSafra LeSayfa,685,12,0.000378,1182.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Hunslet Penrhyn Port Class,667,10,0.000363,1478.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,The Adventures of Paddington Bear,664,11,0.000365,1939.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Keith Mackie,692,9,0.000373,1499.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Charles William Eliot,667,18,0.000387,1297.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Binyam Sisay Mendisu,694,13,0.000386,1273.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,José Pedro de Oliveira Galvão,714,8,0.000381,1206.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Sandi L. Navarro,564,8,0.000306,1133.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Mateo Cassierra,638,10,0.000349,1037.8,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Johann Friedrich Agricola,651,11,0.000358,1434.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Renée Reichová,700,13,0.000389,1454.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tina Leung,658,8,0.000353,2010.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Pamela Grassau,657,8,0.000353,1462.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jacques Adolphe Gervais-Lafond,686,17,0.000394,1446.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Mohammad Naghavi-behzad,661,16,0.000378,1210.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Lourdes Mohedano,635,14,0.000360,1431.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carmine Chiellino,659,17,0.000380,1612.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thirty Years' War,680,6,0.000358,1680.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,The Ox,691,12,0.000382,1286.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jimmy Baker,647,16,0.000371,1509.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Ronald A Farrar-Tobar,530,12,0.000301,1428.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,James Pat Rokeby Black,651,13,0.000365,1413.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Andreas Højsleth,647,7,0.000345,1586.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Moe Z. Win,693,12,0.000382,1458.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Monisola Oginni,645,12,0.000358,1331.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Elvira R. Akhmetzyanova,558,14,0.000321,1085.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Kurt L. Feigl,704,10,0.000382,1112.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carl Temple Holden,674,13,0.000376,1601.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Nicola Zoccoli,532,8,0.000290,1566.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marina Tarasova,638,11,0.000352,1040.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thomas Dupré,628,9,0.000341,1279.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jianmin Hao,716,20,0.000418,1795.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Romero Cabral da Costa,700,13,0.000389,1461.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marcin Olszewski,603,19,0.000358,1314.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Danielle W Koontz,620,11,0.000343,1351.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Fajar Handika,684,12,0.000378,1533.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Richardson Sears,585,18,0.000347,1377.5,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Mougin,664,13,0.000371,1484.7,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Edmond Crompton,657,9,0.000356,1342.0,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Michael C. De Siena,665,13,0.000371,1219.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Allan Hookings,632,12,0.000352,1672.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Philip Wilkinson,610,11,0.000338,1498.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carson Reynolds,695,14,0.000389,1447.9,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Sandip Mukherjee,696,11,0.000381,1723.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Eumundi,705,13,0.000391,1349.3,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marko Cvikl,595,8,0.000322,1076.2,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Co-reading group ad hoc forum,641,16,0.000369,1583.1,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Athar Hussain Bukhari,667,11,0.000367,1265.6,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Automated capacity management using artificial intelligence techniques,728,21,0.000427,1423.4,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tony Hodges,610,18,0.000359,1034.8,Google
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Janet Auchincloss Rutherfurd,685,16,0.000391,1302.0,Google
