resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd,judged
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Chunguan Zhang,mixed,3,1,0,0,,Xi'an Shiyou University,Xi'an Shiyou University,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Sander van de Hoef,mixed,3,0,1,0,,Xi'an Jiaotong University,University Medical Center Utrecht,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Katie Hurley,mixed,3,0,1,0,,Assistant Resident,member of the Alaska House of Representatives,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Viktor Kruglov,mixed,3,0,1,0,,Gloria Bistrița,FC Torpedo Moscow,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Dorian Owen,mixed,3,0,0,0,,Chapman Tripp Award for Male Actor in a Supporting Role,Life Member of the New Zealand Association of Economists,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Wong Chin Hung,mixed,3,1,0,0,,Hong Kong Pegasus FC,Hong Kong Pegasus FC,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Amber Brian,mixed,3,0,1,0,,William Beaumont Army Medical Center,University of Iowa,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Taylor Beck,mixed,3,1,0,0,,Nashville Predators,Nashville Predators,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Pierre Langlois,mixed,3,0,1,0,,Catholic priest,anciens cadres,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,John Fenn,mixed,3,1,0,0,,Ellenor Fenn,Ellenor Fenn,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Fábio A L de Souza,mixed,3,1,0,0,,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,George Samuel Parsons,mixed,3,1,0,0,,Royal Navy,Royal Navy,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,David Poeppel,mixed,3,1,0,0,,Massachusetts Institute of Technology (MIT),Massachusetts Institute of Technology,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Mission Terra,mixed,3,0,1,0,,Australia,Germany,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Birgitta Larsson,mixed,3,0,1,0,,University Children's Hospital Basel,Sophiahemmet University College,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Stanisław Sienkiewicz,mixed,3,0,1,0,,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Yordanis Enríquez Canto,mixed,3,0,1,0,,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Manuel Garber,mixed,3,0,1,0,,University of Western Australia,Worcester Foundation for Biomedical Research,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Gladys Liu,mixed,3,0,0,0,,Australia,People's Republic of China,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Ewa Śnieżyńska-Stolot,mixed,3,0,1,0,,Doctor of Philosophy,scientific professorship degree,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,,English,English,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jack Collison,mixed,3,0,1,0,,Queens Park Rangers F.C.,West Ham United F.C.,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Tomasz Jodłowiec,mixed,3,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Fritz Renner,mixed,3,0,1,0,,University of Michigan,Cognition and Brain Sciences Unit,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Molly M Fuentes,mixed,3,0,1,0,,University of Granada,University of Washington,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Erol Sayan,mixed,3,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Thomas McCollum,mixed,3,0,1,0,,University of South Australia,Agricultural Research Service,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jeff Reinert,mixed,3,1,0,0,,NCAA Division I men's basketball,NCAA Division I men's basketball,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Anatolii Hirshfeld,mixed,3,0,1,0,,lord-lieutenant of Veszprém County,People's Deputy of Ukraine,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,MiSafra LeSayfa,mixed,3,1,0,0,,Hebrew,Hebrew,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Hunslet Penrhyn Port Class,mixed,3,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,The Adventures of Paddington Bear,mixed,3,0,0,0,,United Kingdom,France,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Keith Mackie,mixed,3,0,1,0,,Luxembourg Division of Honour,NCAA Division I men's basketball,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Charles William Eliot,mixed,3,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Binyam Sisay Mendisu,mixed,3,0,1,0,,European Handball Federation,Global Young Academy,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,José Pedro de Oliveira Galvão,mixed,3,0,1,0,,member of the Senate of Romania,member of the Senate of Brazil,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Sandi L. Navarro,mixed,3,0,0,0,,Interuniversity Microelectronics Centre (IMEC),University of Washington,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Mateo Cassierra,mixed,3,0,1,0,,A.D. Portomosense,Deportivo Cali,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Johann Friedrich Agricola,mixed,3,0,1,0,,Catholic bishop,lord of the manor,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Renée Reichová,mixed,3,0,0,0,,"Brno, Czech Republic",Prag V,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Tina Leung,mixed,3,0,1,0,,Finn Collin,Luo Yu,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Pamela Grassau,mixed,3,0,1,0,,University of Aveiro,Carleton University,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jacques Adolphe Gervais-Lafond,mixed,3,0,1,0,,Governor of Maine,Sub-prefect of Nantua,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Mohammad Naghavi-behzad,mixed,3,0,1,0,,Goethe University Frankfurt,Tabriz University of Medical Sciences,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Lourdes Mohedano,mixed,3,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Carmine Chiellino,mixed,3,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Thirty Years' War,mixed,3,0,0,0,,WikiProject PCC Wikidata Pilot,Wikipedia:List of articles all languages should have,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,The Ox,mixed,3,0,0,0,,John Entwistle,The Who,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jimmy Baker,mixed,3,0,1,0,,Speaker of the Folketing,"municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Ronald A Farrar-Tobar,mixed,3,0,1,0,,Toronto Metropolitan University,TU Wien,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,James Pat Rokeby Black,mixed,3,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Andreas Højsleth,mixed,3,0,0,0,,Arizona Wildcats,Fnatic,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Moe Z. Win,mixed,3,0,1,0,,Righteous Among the Nations,IEEE Fellow,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Monisola Oginni,mixed,3,0,1,0,,Weill Cornell Medicine,Obafemi Awolowo University,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Elvira R. Akhmetzyanova,mixed,3,0,1,0,,Russian State Institute of Performing Arts,Kazan Federal University,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Kurt L. Feigl,mixed,3,0,1,0,,Northwestern University,University of Wisconsin–Madison,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Carl Temple Holden,mixed,3,0,1,0,,Susan Frampton,Caroline Anne Gould,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Nicola Zoccoli,mixed,3,0,0,0,,Roman Catholic bishop,Catholic priest,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Marina Tarasova,mixed,3,0,0,0,,Russian,Soviet Union,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Thomas Dupré,mixed,3,0,1,0,,Imperial College London,German Sport University Cologne,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jianmin Hao,mixed,3,0,1,0,,De Porceleyne Fles,Inner Mongolia University of Technology,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Romero Cabral da Costa,mixed,3,0,0,0,,"Minister of Agriculture, Livestock, and Supply",minister of Agriculture,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Marcin Olszewski,mixed,3,0,1,0,,Karolinska Institutet,Gdańsk University of Technology,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Danielle W Koontz,mixed,3,0,1,0,,International Agency for Research on Cancer,Johns Hopkins School of Medicine,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Fajar Handika,mixed,3,0,1,0,,Villarreal CF B,Pro Duta F.C.,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Robert Richardson Sears,mixed,3,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Robert Mougin,mixed,3,0,1,0,,Catholic bishop,pensioner,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Edmond Crompton,mixed,3,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Michael C. De Siena,mixed,3,0,1,0,,Eötvös Loránd University,University of Washington,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Allan Hookings,mixed,3,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Philip Wilkinson,mixed,3,1,0,0,,"Police and Crime Commissioner for Wiltshire, England",Wiltshire Police and Crime Commissioner,0.0,1
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Carson Reynolds,mixed,3,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Sandip Mukherjee,mixed,3,0,1,0,,Channel One Russia,Visva-Bharati University,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Eumundi,mixed,3,1,0,0,,Ninderry,Ninderry,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Marko Cvikl,mixed,3,1,0,0,,Slovenia,Slovenia,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Co-reading group ad hoc forum,mixed,3,0,0,0,,The Gift event of 2032,filing,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Athar Hussain Bukhari,mixed,3,0,1,0,,Ambassador of the United Kingdom to Poland,ambassador of Pakistan to Syria,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Automated capacity management using artificial intelligence techniques,mixed,3,0,0,0,,Mount Everest ascent in 2026,filing,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Tony Hodges,mixed,3,0,1,0,,LFA Reggio Calabria,Boise State Broncos men's basketball,0.0,0
llm_judge,small-gpt4omini,openrouter/openai/gpt-4o-mini,Janet Auchincloss Rutherfurd,mixed,3,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,mixed,3,1,0,0,2,Azrieli Faculty of Medicine,The Azrieli Faculty of Medicine,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,mixed,3,0,1,0,1,GLAAD Stephen F. Kolzak Award,Prince Philip Designers Prize,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Lord William Hamilton,mixed,3,0,1,0,1,Mary Hamilton Victoria Ignatia Bowlby,"Frances Vane, Viscountess Vane",0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Eliezer Calo,mixed,3,0,0,0,2,Yong Loo Lin School of Medicine at the National University of Singapore,Massachusetts Institute of Technology,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,mixed,3,1,0,0,2,conseiller municipal de Jougne,conseiller municipal de Jougne,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Michael Mylonas,mixed,3,0,0,0,3,Member of the European Parliament (MEP),King's Counsel,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,François Carquet,mixed,3,1,0,0,2,France,France,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Wenqing He,mixed,3,0,1,0,3,Memorial Sloan Kettering Cancer Center,"The Chinese University of Hong Kong, Shenzhen",0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Gomorrah,mixed,3,1,0,0,2,Broadcast Film Critics Association Award for Best Foreign Language Film,Broadcast Film Critics Association Award for Best Foreign Language Film,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Reconfiguration of hardware components of an integrated circuit,mixed,3,0,0,0,3,New Horizon Tower construction project,filing,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Guy Avenia,mixed,3,0,0,0,3,pensioner and former politician,anciennes professions intermédiaires,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Wuilmen Bravo,mixed,3,1,1,0,2,Grays Athletic F.C.,JHS Aves,0.0,1
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Marie Joseph Jean Baptiste Paul Bouchet,mixed,3,0,1,0,1,Vicar Apostolic,sub-prefect of Saint-Affrique,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Shinzu,mixed,3,1,0,0,2,Hamamatsu,Hamamatsu,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Luwamo Garcia,mixed,3,0,1,0,3,Vale of Leithen F.C.,Ethnikos Asteras F.C.,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jared Carter,mixed,3,0,1,0,2,Pittsburgh Riverhounds SC,Kentucky Wildcats men's basketball,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Carlos Moorhead,mixed,3,0,0,0,3,Former U.S. Representative,United States representative,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,New York News,mixed,3,0,0,0,2,New York News,Mary Tyler Moore,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Hedda Heuser-Schreiber,mixed,3,1,0,0,3,Paracelsus Medal,Paracelsus Medal of the German Medical Association,0.0,1
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Ydnekatchew Tessema,mixed,3,1,0,0,2,Saint George SC,Saint George SC,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Chunguan Zhang,mixed,3,1,0,0,1,Xi'an Shiyou University,Xi'an Shiyou University,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Sander van de Hoef,mixed,3,0,1,0,1,Xi'an Jiaotong University,University Medical Center Utrecht,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Katie Hurley,mixed,3,0,1,0,2,Assistant Resident,member of the Alaska House of Representatives,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Viktor Kruglov,mixed,3,0,1,0,1,Gloria Bistrița,FC Torpedo Moscow,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Dorian Owen,mixed,3,0,0,0,2,Chapman Tripp Award for Male Actor in a Supporting Role,Life Member of the New Zealand Association of Economists,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Wong Chin Hung,mixed,3,1,0,0,3,Hong Kong Pegasus FC,Hong Kong Pegasus FC,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Amber Brian,mixed,3,0,1,0,1,William Beaumont Army Medical Center,University of Iowa,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Taylor Beck,mixed,3,1,0,0,2,Nashville Predators,Nashville Predators,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Pierre Langlois,mixed,3,0,1,0,1,Catholic priest,anciens cadres,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,John Fenn,mixed,3,1,0,0,3,Ellenor Fenn,Ellenor Fenn,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Fábio A L de Souza,mixed,3,1,0,0,2,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,George Samuel Parsons,mixed,3,1,0,0,2,Royal Navy,Royal Navy,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,David Poeppel,mixed,3,1,0,0,2,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Mission Terra,mixed,3,0,1,0,1,Australia,Germany,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Birgitta Larsson,mixed,3,0,1,0,2,University Children's Hospital Basel,Sophiahemmet University College,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Stanisław Sienkiewicz,mixed,3,0,1,0,2,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Yordanis Enríquez Canto,mixed,3,0,1,0,1,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Manuel Garber,mixed,3,0,1,0,1,University of Western Australia,Worcester Foundation for Biomedical Research,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Gladys Liu,mixed,3,0,0,0,1,Australia,People's Republic of China,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Ewa Śnieżyńska-Stolot,mixed,3,0,1,0,1,Doctor of Philosophy,scientific professorship degree,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,1,English,English,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jack Collison,mixed,3,0,1,0,1,Queens Park Rangers F.C.,West Ham United F.C.,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Tomasz Jodłowiec,mixed,3,1,0,0,2,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Fritz Renner,mixed,3,0,1,0,3,University of Michigan,Cognition and Brain Sciences Unit,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Molly M Fuentes,mixed,3,0,1,0,1,University of Granada,University of Washington,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Erol Sayan,mixed,3,1,0,0,1,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Thomas McCollum,mixed,3,0,1,0,3,University of South Australia,Agricultural Research Service,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Jeff Reinert,mixed,3,0,1,0,2,Highland Football League,NCAA Division I men's basketball,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Anatolii Hirshfeld,mixed,3,0,1,0,2,lord-lieutenant of Veszprém County,People's Deputy of Ukraine,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,MiSafra LeSayfa,mixed,3,1,0,0,1,Hebrew,Hebrew,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Hunslet Penrhyn Port Class,mixed,3,1,0,0,2,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,The Adventures of Paddington Bear,mixed,3,0,0,0,3,United Kingdom,France,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Keith Mackie,mixed,3,0,1,0,2,Luxembourg Division of Honour,NCAA Division I men's basketball,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Charles William Eliot,mixed,3,1,0,0,2,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Binyam Sisay Mendisu,mixed,3,0,1,0,1,European Handball Federation,Global Young Academy,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,José Pedro de Oliveira Galvão,mixed,3,1,0,0,3,member of the Senate of Brazil,member of the Senate of Brazil,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Sandi L. Navarro,mixed,3,0,0,0,3,Interuniversity Microelectronics Centre (IMEC),University of Washington,0.0,0
llm_judge_provenance,small-gpt4omini,openrouter/openai/gpt-4o-mini,Mateo Cassierra,mixed,3,0,1,0,2,A.D. Portomosense,Deportivo Cali,0.0,0
