resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Wong Chin Hung,1068,14,0.000000,1695.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Amber Brian,918,13,0.000000,1886.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Taylor Beck,1032,12,0.000000,2551.0
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Pierre Langlois,1027,12,0.000000,1613.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,John Fenn,1113,13,0.000000,1295.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Fábio A L de Souza,1075,15,0.000000,1864.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,George Samuel Parsons,1112,12,0.000000,1549.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,David Poeppel,1048,14,0.000000,1803.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Mission Terra,1060,11,0.000000,5548.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Birgitta Larsson,1070,15,0.000000,1513.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Stanisław Sienkiewicz,1084,21,0.000000,1825.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Yordanis Enríquez Canto,1077,17,0.000000,1457.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Manuel Garber,1086,16,0.000000,1743.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Gladys Liu,1098,11,0.000000,1907.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Ewa Śnieżyńska-Stolot,1097,13,0.000000,1534.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Supergirl: Woman of Tomorrow,1046,11,0.000000,1649.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jack Collison,1094,17,0.000000,1645.1
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tomasz Jodłowiec,1105,20,0.000000,1904.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Fritz Renner,1116,16,0.000000,1352.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Molly M Fuentes,994,13,0.000000,1547.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Erol Sayan,1053,12,0.000000,1583.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thomas McCollum,1058,13,0.000000,1863.0
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jeff Reinert,1202,14,0.000000,1443.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Anatolii Hirshfeld,1117,16,0.000000,1564.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,MiSafra LeSayfa,1160,12,0.000000,1369.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Hunslet Penrhyn Port Class,1106,15,0.000000,1568.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,The Adventures of Paddington Bear,1120,11,0.000000,1358.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Keith Mackie,1132,15,0.000000,1342.0
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Charles William Eliot,1044,18,0.000000,1591.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Binyam Sisay Mendisu,1065,13,0.000000,1530.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,José Pedro de Oliveira Galvão,1175,13,0.000000,1435.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Sandi L. Navarro,958,13,0.000000,1716.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Mateo Cassierra,984,9,0.000000,1604.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Johann Friedrich Agricola,1091,11,0.000000,1369.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Renée Reichová,1167,12,0.000000,1453.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tina Leung,1096,13,0.000000,1384.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Pamela Grassau,1113,8,0.000000,1409.1
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jacques Adolphe Gervais-Lafond,1138,17,0.000000,1527.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Mohammad Naghavi-behzad,1108,16,0.000000,1429.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Lourdes Mohedano,1040,14,0.000000,1457.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carmine Chiellino,1120,17,0.000000,1665.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thirty Years' War,1141,11,0.000000,1630.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,The Ox,1162,12,0.000000,2153.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jimmy Baker,1072,23,0.000000,1525.0
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Ronald A Farrar-Tobar,971,12,0.000000,1806.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,James Pat Rokeby Black,1135,13,0.000000,1392.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Andreas Højsleth,1090,12,0.000000,1507.1
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Moe Z. Win,1125,12,0.000000,3543.0
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Monisola Oginni,1102,17,0.000000,1736.4
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Elvira R. Akhmetzyanova,1004,14,0.000000,2346.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Kurt L. Feigl,1187,15,0.000000,1427.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carl Temple Holden,1129,13,0.000000,1480.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Nicola Zoccoli,969,13,0.000000,1588.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marina Tarasova,1016,11,0.000000,1623.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Thomas Dupré,1019,14,0.000000,1487.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Jianmin Hao,1179,15,0.000000,1324.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Romero Cabral da Costa,1173,18,0.000000,1714.3
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marcin Olszewski,1014,16,0.000000,1614.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Danielle W Koontz,1004,16,0.000000,1511.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Fajar Handika,1084,12,0.000000,1607.9
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Richardson Sears,974,18,0.000000,1545.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Robert Mougin,1097,7,0.000000,1419.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Edmond Crompton,1041,14,0.000000,1313.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Michael C. De Siena,1076,13,0.000000,1444.1
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Allan Hookings,1080,17,0.000000,1489.1
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Philip Wilkinson,1037,16,0.000000,1715.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Carson Reynolds,1172,9,0.000000,1339.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Sandip Mukherjee,1053,11,0.000000,1787.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Eumundi,1169,13,0.000000,1413.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Marko Cvikl,1028,13,0.000000,1444.5
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Co-reading group ad hoc forum,1107,7,0.000000,1560.8
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Athar Hussain Bukhari,1093,11,0.000000,2122.6
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Automated capacity management using artificial intelligence techniques,1189,24,0.000000,1790.7
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Tony Hodges,986,14,0.000000,1635.2
llm_judge,adjudicate,openrouter/google/gemini-3-flash-preview,Janet Auchincloss Rutherfurd,1148,16,0.000000,1363.7
