resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Marie Joseph Jean Baptiste Paul Bouchet,mixed,3,0,1,0,,Vicar Apostolic,sub-prefect of Saint-Affrique,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Shinzu,mixed,3,1,0,0,,Hamamatsu,Hamamatsu,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Luwamo Garcia,mixed,3,0,1,0,,Vale of Leithen F.C.,Ethnikos Asteras F.C.,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jared Carter,mixed,3,0,1,0,,Pittsburgh Riverhounds SC,Kentucky Wildcats men's basketball,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Carlos Moorhead,mixed,3,1,0,0,,United States representative,United States representative,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,New York News,mixed,3,0,0,0,,New York News,Mary Tyler Moore,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Hedda Heuser-Schreiber,mixed,3,0,0,0,,Paracelsus Medal,Paracelsus Medal of the German Medical Association,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Ydnekatchew Tessema,mixed,3,1,0,0,,Saint George SC,Saint George SC,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Chunguan Zhang,mixed,3,1,0,0,,Xi'an Shiyou University,Xi'an Shiyou University,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Sander van de Hoef,mixed,3,0,1,0,,Xi'an Jiaotong University,University Medical Center Utrecht,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Katie Hurley,mixed,3,1,0,0,,Member of the Alaska House of Representatives,member of the Alaska House of Representatives,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Viktor Kruglov,mixed,3,0,1,0,,Gloria Bistrița,FC Torpedo Moscow,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Dorian Owen,mixed,3,0,0,0,,Chapman Tripp award,Life Member of the New Zealand Association of Economists,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Wong Chin Hung,mixed,3,0,1,0,,FK Sloboda Užice,Hong Kong Pegasus FC,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Amber Brian,mixed,3,0,1,0,,William Beaumont Army Medical Center,University of Iowa,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Taylor Beck,mixed,3,1,0,0,,Nashville Predators,Nashville Predators,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Pierre Langlois,mixed,3,0,1,0,,Catholic Priest,anciens cadres,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,John Fenn,mixed,3,1,0,0,,Ellenor Fenn,Ellenor Fenn,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Fábio A L de Souza,mixed,3,0,1,0,,Warsaw University of Technology,Federal University of Espírito Santo,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,George Samuel Parsons,mixed,3,1,0,0,,Royal Navy,Royal Navy,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,David Poeppel,mixed,3,0,0,0,,Massachusetts Institute of Technology (MIT),Massachusetts Institute of Technology,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Mission Terra,mixed,3,0,1,0,,Australia,Germany,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Birgitta Larsson,mixed,3,0,1,0,,University Children's Hospital Basel,Sophiahemmet University College,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Stanisław Sienkiewicz,mixed,3,0,1,0,,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Yordanis Enríquez Canto,mixed,3,0,0,1,,,Universidad Católica Sedes Sapientiae,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Manuel Garber,mixed,3,0,1,0,,University of Western Australia,Worcester Foundation for Biomedical Research,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Gladys Liu,mixed,3,0,0,1,,,People's Republic of China,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Ewa Śnieżyńska-Stolot,mixed,3,0,1,0,,Doctor of Philosophy,scientific professorship degree,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,,English,English,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jack Collison,mixed,3,0,1,0,,Queens Park Rangers F.C.,West Ham United F.C.,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Tomasz Jodłowiec,mixed,3,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Fritz Renner,mixed,3,0,1,0,,University of Michigan,Cognition and Brain Sciences Unit,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Molly M Fuentes,mixed,3,0,1,0,,University of Granada,University of Washington,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Erol Sayan,mixed,3,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Thomas McCollum,mixed,3,0,0,0,,Agricultural Research Service (ARS),Agricultural Research Service,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jeff Reinert,mixed,3,0,0,1,,,NCAA Division I men's basketball,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Anatolii Hirshfeld,mixed,3,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,MiSafra LeSayfa,mixed,3,1,0,0,,Hebrew,Hebrew,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Hunslet Penrhyn Port Class,mixed,3,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,The Adventures of Paddington Bear,mixed,3,0,0,0,,United Kingdom,France,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Keith Mackie,mixed,3,0,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Charles William Eliot,mixed,3,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Binyam Sisay Mendisu,mixed,3,0,1,0,,European Handball Federation,Global Young Academy,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,José Pedro de Oliveira Galvão,mixed,3,1,0,0,,Member of the Senate of Brazil,member of the Senate of Brazil,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Sandi L. Navarro,mixed,3,0,1,0,,Interuniversity Microelectronics Centre,University of Washington,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Mateo Cassierra,mixed,3,0,1,0,,A.D. Portomosense,Deportivo Cali,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Johann Friedrich Agricola,mixed,3,0,0,0,,composer and organist,lord of the manor,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Renée Reichová,mixed,3,0,0,0,,"Brno, Czech Republic",Prag V,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Tina Leung,mixed,3,0,1,0,,Finn Collin,Luo Yu,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Pamela Grassau,mixed,3,0,1,0,,University of Aveiro,Carleton University,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jacques Adolphe Gervais-Lafond,mixed,3,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Mohammad Naghavi-behzad,mixed,3,1,0,0,,Tabriz University of Medical Sciences,Tabriz University of Medical Sciences,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Lourdes Mohedano,mixed,3,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Carmine Chiellino,mixed,3,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Thirty Years' War,mixed,3,0,0,0,,Wikipedia,Wikipedia:List of articles all languages should have,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,The Ox,mixed,3,0,0,0,,The Who's instrumental composition 'The Ox',The Who,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jimmy Baker,mixed,3,0,1,0,,Speaker of the Folketing,"municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Ronald A Farrar-Tobar,mixed,3,0,1,0,,Toronto Metropolitan University,TU Wien,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,James Pat Rokeby Black,mixed,3,0,0,1,,,Susan Elizabeth Bone,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Andreas Højsleth,mixed,3,1,0,0,,Fnatic,Fnatic,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Moe Z. Win,mixed,3,0,1,0,,Righteous Among the Nations,IEEE Fellow,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Monisola Oginni,mixed,3,1,0,0,,Obafemi Awolowo University,Obafemi Awolowo University,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Elvira R. Akhmetzyanova,mixed,3,1,0,0,,Kazan Federal University,Kazan Federal University,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Kurt L. Feigl,mixed,3,0,1,0,,Northwestern University,University of Wisconsin–Madison,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Carl Temple Holden,mixed,3,0,1,0,,Susan Frampton,Caroline Anne Gould,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Nicola Zoccoli,mixed,3,0,0,0,,Roman Catholic bishop,Catholic priest,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Marina Tarasova,mixed,3,0,0,0,,Russia,Soviet Union,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Thomas Dupré,mixed,3,0,0,1,,,German Sport University Cologne,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jianmin Hao,mixed,3,0,0,1,,,Inner Mongolia University of Technology,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Romero Cabral da Costa,mixed,3,0,0,0,,Senator,minister of Agriculture,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Marcin Olszewski,mixed,3,0,1,0,,Karolinska Institutet,Gdańsk University of Technology,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Danielle W Koontz,mixed,3,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Fajar Handika,mixed,3,0,0,1,,,Pro Duta F.C.,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Robert Richardson Sears,mixed,3,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Robert Mougin,mixed,3,0,1,0,,Catholic Bishop,pensioner,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Edmond Crompton,mixed,3,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Michael C. De Siena,mixed,3,0,0,0,,"University of California, Berkeley",University of Washington,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Allan Hookings,mixed,3,0,0,1,,,Member of the South Australian Legislative Council,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Philip Wilkinson,mixed,3,0,1,0,,Member of the Chamber of Deputies of the Italian Republic,Wiltshire Police and Crime Commissioner,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Carson Reynolds,mixed,3,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Sandip Mukherjee,mixed,3,0,1,0,,Channel One Russia,Visva-Bharati University,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Eumundi,mixed,3,1,0,0,,Ninderry,Ninderry,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Marko Cvikl,mixed,3,1,0,0,,Slovenia,Slovenia,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Co-reading group ad hoc forum,mixed,3,0,0,0,,The Gift Event of 2032,filing,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Athar Hussain Bukhari,mixed,3,0,1,0,,Ambassador of the United Kingdom to Poland,ambassador of Pakistan to Syria,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Automated capacity management using artificial intelligence techniques,mixed,3,0,0,0,,Ascent of Mount Everest,filing,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Tony Hodges,mixed,3,0,1,0,,LFA Reggio Calabria,Boise State Broncos men's basketball,0.0
llm_judge,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Janet Auchincloss Rutherfurd,mixed,3,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jumanah Essa-Hadad,mixed,3,0,1,0,1,National Library of Russia,The Azrieli Faculty of Medicine,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Martin Lambie-Nairn,mixed,3,0,1,0,1,GLAAD Stephen F. Kolzak Award,Prince Philip Designers Prize,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Lord William Hamilton,mixed,3,1,0,0,2,"Frances Vane, Viscountess Vane","Frances Vane, Viscountess Vane",0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Eliezer Calo,mixed,3,0,0,0,1,MIT,Massachusetts Institute of Technology,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Denis Poix-Daude,mixed,3,0,0,0,1,Dean at a prestigious institution,conseiller municipal de Jougne,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Michael Mylonas,mixed,3,0,1,0,3,Member of the European Parliament,King's Counsel,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,François Carquet,mixed,3,1,0,0,2,France,France,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Wenqing He,mixed,3,1,0,0,1,"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen",0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Gomorrah,mixed,3,1,0,0,2,Broadcast Film Critics Association Award for Best Foreign Language Film,Broadcast Film Critics Association Award for Best Foreign Language Film,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Reconfiguration of hardware components of an integrated circuit,mixed,3,0,0,0,3,Construction of the New Horizon Tower,filing,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Guy Avenia,mixed,3,0,1,0,2,pensioner,anciennes professions intermédiaires,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Wuilmen Bravo,mixed,3,1,0,0,1,JHS Aves,JHS Aves,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Marie Joseph Jean Baptiste Paul Bouchet,mixed,3,0,1,0,1,Vicar Apostolic,sub-prefect of Saint-Affrique,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Shinzu,mixed,3,1,0,0,2,Hamamatsu,Hamamatsu,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Luwamo Garcia,mixed,3,0,1,0,3,Vale of Leithen F.C.,Ethnikos Asteras F.C.,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jared Carter,mixed,3,0,1,0,2,Pittsburgh Riverhounds SC,Kentucky Wildcats men's basketball,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Carlos Moorhead,mixed,3,1,0,0,3,United States representative,United States representative,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,New York News,mixed,3,0,0,0,1,New York News,Mary Tyler Moore,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Hedda Heuser-Schreiber,mixed,3,0,0,0,3,Paracelsus Medal,Paracelsus Medal of the German Medical Association,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Ydnekatchew Tessema,mixed,3,1,0,0,2,Saint George SC,Saint George SC,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Chunguan Zhang,mixed,3,1,0,0,1,Xi'an Shiyou University,Xi'an Shiyou University,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Sander van de Hoef,mixed,3,0,1,0,1,Xi'an Jiaotong University,University Medical Center Utrecht,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Katie Hurley,mixed,3,1,0,0,1,Member of the Alaska House of Representatives,member of the Alaska House of Representatives,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Viktor Kruglov,mixed,3,0,1,0,1,Gloria Bistrița,FC Torpedo Moscow,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Dorian Owen,mixed,3,0,0,0,1,Chapman Tripp award,Life Member of the New Zealand Association of Economists,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Wong Chin Hung,mixed,3,0,1,0,1,FK Sloboda Užice,Hong Kong Pegasus FC,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Amber Brian,mixed,3,0,1,0,1,William Beaumont Army Medical Center,University of Iowa,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Taylor Beck,mixed,3,1,0,0,2,Nashville Predators,Nashville Predators,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Pierre Langlois,mixed,3,0,0,1,,,anciens cadres,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,John Fenn,mixed,3,1,0,0,3,Ellenor Fenn,Ellenor Fenn,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Fábio A L de Souza,mixed,3,0,1,0,1,Warsaw University of Technology,Federal University of Espírito Santo,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,George Samuel Parsons,mixed,3,1,0,0,2,Royal Navy,Royal Navy,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,David Poeppel,mixed,3,0,0,0,2,Massachusetts Institute of Technology (MIT),Massachusetts Institute of Technology,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Mission Terra,mixed,3,0,1,0,1,Australia,Germany,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Birgitta Larsson,mixed,3,0,1,0,2,University Children's Hospital Basel,Sophiahemmet University College,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Stanisław Sienkiewicz,mixed,3,0,1,0,2,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Yordanis Enríquez Canto,mixed,3,0,1,0,1,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Manuel Garber,mixed,3,0,1,0,1,University of Western Australia,Worcester Foundation for Biomedical Research,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Gladys Liu,mixed,3,0,0,0,1,Australia,People's Republic of China,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Ewa Śnieżyńska-Stolot,mixed,3,0,1,0,1,Doctor of Philosophy,scientific professorship degree,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,1,English,English,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jack Collison,mixed,3,0,1,0,1,Queens Park Rangers F.C.,West Ham United F.C.,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Tomasz Jodłowiec,mixed,3,1,0,0,2,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Fritz Renner,mixed,3,0,1,0,1,University of Michigan,Cognition and Brain Sciences Unit,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Molly M Fuentes,mixed,3,0,1,0,1,University of Granada,University of Washington,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Erol Sayan,mixed,3,1,0,0,1,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Thomas McCollum,mixed,3,0,0,0,1,Agricultural Research Service (ARS),Agricultural Research Service,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Jeff Reinert,mixed,3,0,0,0,1,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Anatolii Hirshfeld,mixed,3,1,0,0,3,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,MiSafra LeSayfa,mixed,3,1,0,0,1,Hebrew,Hebrew,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Hunslet Penrhyn Port Class,mixed,3,1,0,0,2,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,The Adventures of Paddington Bear,mixed,3,0,0,1,,,France,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Keith Mackie,mixed,3,0,0,0,1,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0
llm_judge_provenance,mid-llama70b,openrouter/meta-llama/llama-3.3-70b-instruct,Charles William Eliot,mixed,3,1,0,0,2,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0
