resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,George Samuel Parsons,1624,7,0.000000,883.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,David Poeppel,1462,18,0.000000,1320.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Mission Terra,1541,7,0.000000,1145.9
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Birgitta Larsson,1348,9,0.000000,724.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Stanisław Sienkiewicz,1536,13,0.000000,937.9
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Yordanis Enríquez Canto,1581,9,0.000000,918.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Manuel Garber,1588,9,0.000000,803.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Gladys Liu,1603,10,0.000000,787.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Ewa Śnieżyńska-Stolot,1566,9,0.000000,1452.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Supergirl: Woman of Tomorrow,1601,7,0.000000,1371.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Jack Collison,1530,16,0.000000,2246.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Tomasz Jodłowiec,1463,15,0.000000,1159.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Fritz Renner,1584,9,0.000000,1493.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Molly M Fuentes,1475,12,0.000000,633.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Erol Sayan,1589,12,0.000000,764.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Thomas McCollum,1526,13,0.000000,830.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Jeff Reinert,1648,15,0.000000,942.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Anatolii Hirshfeld,1604,16,0.000000,1508.9
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,MiSafra LeSayfa,1647,8,0.000000,1472.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Hunslet Penrhyn Port Class,1624,14,0.000000,673.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,The Adventures of Paddington Bear,1562,7,0.000000,970.7
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Keith Mackie,1570,12,0.000000,1280.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Charles William Eliot,1521,17,0.000000,902.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Binyam Sisay Mendisu,1644,13,0.000000,925.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,José Pedro de Oliveira Galvão,1685,11,0.000000,789.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Sandi L. Navarro,1492,16,0.000000,1551.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Mateo Cassierra,1558,12,0.000000,1512.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Johann Friedrich Agricola,1567,9,0.000000,1336.9
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Renée Reichová,1685,14,0.000000,832.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Tina Leung,1605,9,0.000000,1337.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Pamela Grassau,1607,10,0.000000,1681.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Jacques Adolphe Gervais-Lafond,1642,9,0.000000,1091.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Mohammad Naghavi-behzad,1590,14,0.000000,1666.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Lourdes Mohedano,1562,13,0.000000,915.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Carmine Chiellino,1612,13,0.000000,901.6
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Thirty Years' War,1558,11,0.000000,824.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,The Ox,1561,9,0.000000,1124.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Jimmy Baker,1543,11,0.000000,1529.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Ronald A Farrar-Tobar,1471,8,0.000000,896.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,James Pat Rokeby Black,1599,13,0.000000,1671.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Andreas Højsleth,1592,8,0.000000,1753.6
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Moe Z. Win,1621,15,0.000000,1510.6
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Monisola Oginni,1455,9,0.000000,1357.4
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Elvira R. Akhmetzyanova,1540,11,0.000000,885.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Kurt L. Feigl,1634,9,0.000000,1186.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Carl Temple Holden,1576,11,0.000000,907.7
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Nicola Zoccoli,1457,9,0.000000,1126.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Marina Tarasova,1466,6,0.000000,851.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Thomas Dupré,1440,14,0.000000,2109.6
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Jianmin Hao,1659,13,0.000000,1404.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Romero Cabral da Costa,1542,14,0.000000,828.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Marcin Olszewski,1607,14,0.000000,727.5
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Danielle W Koontz,1428,15,0.000000,745.6
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Fajar Handika,1547,11,0.000000,1530.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Robert Richardson Sears,1526,18,0.000000,1522.7
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Robert Mougin,1578,13,0.000000,1416.1
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Edmond Crompton,1520,9,0.000000,1072.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Michael C. De Siena,1559,16,0.000000,876.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Allan Hookings,1388,12,0.000000,1301.9
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Philip Wilkinson,1569,15,0.000000,1321.8
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Carson Reynolds,1499,13,0.000000,675.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Sandip Mukherjee,1665,9,0.000000,1114.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Eumundi,1640,8,0.000000,680.7
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Marko Cvikl,1537,9,0.000000,1405.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Co-reading group ad hoc forum,1544,13,0.000000,1200.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Athar Hussain Bukhari,1619,18,0.000000,1846.2
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Automated capacity management using artificial intelligence techniques,1676,12,0.000000,822.0
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Tony Hodges,1466,10,0.000000,974.3
llm_judge,adjudicate,openrouter/openai/gpt-4o-mini,Janet Auchincloss Rutherfurd,1644,15,0.000000,1747.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,1512,65,0.000000,2263.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,1587,64,0.000000,1571.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Lord William Hamilton,1614,66,0.000000,1161.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Eliezer Calo,1631,70,0.000000,2462.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,1512,58,0.000000,1587.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Michael Mylonas,1662,68,0.000000,1710.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,François Carquet,1533,53,0.000000,2076.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Wenqing He,1396,63,0.000000,1891.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Gomorrah,1600,64,0.000000,1335.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Reconfiguration of hardware components of an integrated circuit,1672,68,0.000000,2322.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Guy Avenia,1633,65,0.000000,1863.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Wuilmen Bravo,1593,66,0.000000,2235.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Marie Joseph Jean Baptiste Paul Bouchet,1539,71,0.000000,1430.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Shinzu,1654,57,0.000000,1493.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Luwamo Garcia,1537,67,0.000000,1506.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jared Carter,1471,57,0.000000,1132.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Carlos Moorhead,1644,59,0.000000,1270.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,New York News,1512,69,0.000000,2015.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Hedda Heuser-Schreiber,1614,62,0.000000,1732.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Ydnekatchew Tessema,1690,59,0.000000,1406.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Chunguan Zhang,1651,61,0.000000,1723.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Sander van de Hoef,1473,65,0.000000,1055.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Katie Hurley,1656,55,0.000000,1160.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Viktor Kruglov,1605,60,0.000000,1761.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Dorian Owen,1570,68,0.000000,1782.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Wong Chin Hung,1571,54,0.000000,2281.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Amber Brian,1312,56,0.000000,1881.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Taylor Beck,1499,56,0.000000,1451.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Pierre Langlois,1580,63,0.000000,2130.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,John Fenn,1456,50,0.000000,1760.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Fábio A L de Souza,1584,67,0.000000,1679.4
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,George Samuel Parsons,1644,50,0.000000,1760.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,David Poeppel,1482,65,0.000000,1520.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Mission Terra,1561,50,0.000000,2811.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Birgitta Larsson,1368,62,0.000000,1310.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Stanisław Sienkiewicz,1556,65,0.000000,1959.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Yordanis Enríquez Canto,1601,55,0.000000,2085.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Manuel Garber,1608,65,0.000000,1593.4
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Gladys Liu,1623,63,0.000000,1225.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Ewa Śnieżyńska-Stolot,1586,62,0.000000,2012.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Supergirl: Woman of Tomorrow,1621,53,0.000000,2226.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jack Collison,1550,62,0.000000,1996.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Tomasz Jodłowiec,1483,71,0.000000,1587.4
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Fritz Renner,1604,50,0.000000,1865.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Molly M Fuentes,1495,69,0.000000,1374.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Erol Sayan,1609,78,0.000000,1643.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Thomas McCollum,1546,61,0.000000,1228.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jeff Reinert,1668,73,0.000000,2172.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Anatolii Hirshfeld,1624,73,0.000000,1992.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,MiSafra LeSayfa,1667,53,0.000000,1054.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Hunslet Penrhyn Port Class,1644,64,0.000000,1206.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,The Adventures of Paddington Bear,1582,55,0.000000,2023.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Keith Mackie,1590,64,0.000000,1885.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Charles William Eliot,1541,76,0.000000,1991.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Binyam Sisay Mendisu,1664,62,0.000000,2543.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,José Pedro de Oliveira Galvão,1705,55,0.000000,1691.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Sandi L. Navarro,1512,67,0.000000,2154.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Mateo Cassierra,1578,62,0.000000,1415.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Johann Friedrich Agricola,1587,59,0.000000,1613.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Renée Reichová,1705,59,0.000000,2041.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Tina Leung,1625,47,0.000000,1572.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Pamela Grassau,1627,63,0.000000,1627.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jacques Adolphe Gervais-Lafond,1662,76,0.000000,1754.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Mohammad Naghavi-behzad,1610,63,0.000000,2005.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Lourdes Mohedano,1582,63,0.000000,1905.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Carmine Chiellino,1632,78,0.000000,1425.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Thirty Years' War,1578,62,0.000000,1349.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,The Ox,1581,59,0.000000,2033.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jimmy Baker,1563,59,0.000000,1834.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Ronald A Farrar-Tobar,1491,57,0.000000,2550.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,James Pat Rokeby Black,1619,60,0.000000,1731.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Andreas Højsleth,1612,64,0.000000,1961.9
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Moe Z. Win,1641,58,0.000000,1614.5
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Monisola Oginni,1475,56,0.000000,1208.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Elvira R. Akhmetzyanova,1560,70,0.000000,1350.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Kurt L. Feigl,1654,57,0.000000,1542.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Carl Temple Holden,1596,66,0.000000,2079.4
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Nicola Zoccoli,1477,55,0.000000,1564.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Marina Tarasova,1486,60,0.000000,1677.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Thomas Dupré,1460,76,0.000000,2027.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Jianmin Hao,1679,67,0.000000,1425.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Romero Cabral da Costa,1562,58,0.000000,1324.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Marcin Olszewski,1627,68,0.000000,2012.4
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Danielle W Koontz,1448,59,0.000000,1825.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Fajar Handika,1567,56,0.000000,1390.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Robert Richardson Sears,1546,69,0.000000,1908.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Robert Mougin,1598,57,0.000000,1503.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Edmond Crompton,1540,56,0.000000,1163.0
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Michael C. De Siena,1579,76,0.000000,1688.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Allan Hookings,1408,62,0.000000,1448.8
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Philip Wilkinson,1589,66,0.000000,1368.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Carson Reynolds,1519,58,0.000000,1044.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Sandip Mukherjee,1685,69,0.000000,1689.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Eumundi,1660,55,0.000000,1052.6
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Marko Cvikl,1557,49,0.000000,1335.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Co-reading group ad hoc forum,1564,68,0.000000,1669.1
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Athar Hussain Bukhari,1639,58,0.000000,1507.3
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Automated capacity management using artificial intelligence techniques,1696,66,0.000000,1264.2
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Tony Hodges,1486,66,0.000000,1838.7
llm_judge_provenance,adjudicate,openrouter/openai/gpt-4o-mini,Janet Auchincloss Rutherfurd,1664,68,0.000000,1319.1
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,441,5,0.000000,1314.8
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,560,8,0.000000,1486.5
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,518,5,0.000000,1182.1
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,215,84,0.000000,2205.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,224,85,0.000000,1172.4
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,221,95,0.000000,2107.4
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Jumanah Essa-Hadad,390,66,0.000000,1626.3
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,499,9,0.000000,1216.4
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,517,5,0.000000,1028.8
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,550,9,0.000000,1397.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,231,96,0.000000,1630.8
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,218,92,0.000000,2956.6
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,234,98,0.000000,1694.6
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Martin Lambie-Nairn,415,62,0.000000,1387.9
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Lord William Hamilton,531,7,0.000000,759.7
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Lord William Hamilton,548,5,0.000000,1359.5
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Lord William Hamilton,528,7,0.000000,753.3
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Lord William Hamilton,214,94,0.000000,2414.1
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Lord William Hamilton,210,87,0.000000,1763.9
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Lord William Hamilton,212,90,0.000000,1679.8
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Lord William Hamilton,391,63,0.000000,2288.0
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Eliezer Calo,562,8,0.000000,649.5
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Eliezer Calo,559,15,0.000000,1237.5
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Eliezer Calo,511,9,0.000000,1257.9
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Eliezer Calo,227,94,0.000000,1976.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Eliezer Calo,234,104,0.000000,2063.0
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Eliezer Calo,235,85,0.000000,3232.0
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Eliezer Calo,417,78,0.000000,2612.3
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,507,3,0.000000,1336.6
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,466,7,0.000000,832.8
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,541,13,0.000000,1208.0
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,224,107,0.000000,1907.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,225,116,0.000000,3573.7
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,230,97,0.000000,1648.0
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Denis Poix-Daude,448,59,0.000000,2028.6
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Michael Mylonas,551,4,0.000000,1079.0
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Michael Mylonas,533,5,0.000000,703.7
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,Michael Mylonas,570,6,0.000000,1053.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Michael Mylonas,207,80,0.000000,2410.7
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Michael Mylonas,222,80,0.000000,1917.5
multi_agent_debate,rebuttal,openrouter/openai/gpt-4o-mini,Michael Mylonas,218,123,0.000000,2092.0
multi_agent_debate,judge,openrouter/openai/gpt-4o-mini,Michael Mylonas,402,66,0.000000,1119.1
multi_agent_debate,extract,openrouter/openai/gpt-4o-mini,François Carquet,523,2,0.000000,1141.8
