resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd,judged
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Yordanis Enríquez Canto,mixed,3,0,0,0,,University of Havana,Universidad Católica Sedes Sapientiae,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Manuel Garber,mixed,3,0,1,0,,University of Western Australia,Worcester Foundation for Biomedical Research,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Gladys Liu,mixed,3,0,0,0,,Australia,People's Republic of China,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Ewa Śnieżyńska-Stolot,mixed,3,1,0,0,,scientific professorship degree,scientific professorship degree,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,,English,English,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jack Collison,mixed,3,0,1,0,,Queens Park Rangers F.C.,West Ham United F.C.,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Tomasz Jodłowiec,mixed,3,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Fritz Renner,mixed,3,0,1,0,,University of Michigan,Cognition and Brain Sciences Unit,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Molly M Fuentes,mixed,3,1,0,0,,University of Washington,University of Washington,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Erol Sayan,mixed,3,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Thomas McCollum,mixed,3,0,1,0,,University of South Australia,Agricultural Research Service,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jeff Reinert,mixed,3,1,0,0,,NCAA Division I men's basketball,NCAA Division I men's basketball,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Anatolii Hirshfeld,mixed,3,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,MiSafra LeSayfa,mixed,3,1,0,0,,Hebrew,Hebrew,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Hunslet Penrhyn Port Class,mixed,3,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,The Adventures of Paddington Bear,mixed,3,1,0,0,,France,France,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Keith Mackie,mixed,3,1,0,0,,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0,1
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Charles William Eliot,mixed,3,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Binyam Sisay Mendisu,mixed,3,1,0,0,,Global Young Academy,Global Young Academy,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,José Pedro de Oliveira Galvão,mixed,3,1,0,0,,member of the Senate of Brazil,member of the Senate of Brazil,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Sandi L. Navarro,mixed,3,0,1,0,,Interuniversity Microelectronics Centre,University of Washington,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Mateo Cassierra,mixed,3,0,1,0,,A.D. Portomosense,Deportivo Cali,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Johann Friedrich Agricola,mixed,3,1,0,0,,lord of the manor,lord of the manor,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Renée Reichová,mixed,3,0,0,0,,"Brno, Czech Republic",Prag V,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Tina Leung,mixed,3,0,0,1,,,Luo Yu,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Pamela Grassau,mixed,3,0,1,0,,University of Aveiro,Carleton University,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jacques Adolphe Gervais-Lafond,mixed,3,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Mohammad Naghavi-behzad,mixed,3,0,1,0,,Goethe University Frankfurt,Tabriz University of Medical Sciences,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Lourdes Mohedano,mixed,3,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Carmine Chiellino,mixed,3,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Thirty Years' War,mixed,3,1,0,0,,Wikipedia:List of articles all languages should have,Wikipedia:List of articles all languages should have,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,The Ox,mixed,3,0,0,0,,The Ox,The Who,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jimmy Baker,mixed,3,0,0,0,,Speaker of the Folketing (Danish parliament),"municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Ronald A Farrar-Tobar,mixed,3,0,1,0,,Toronto Metropolitan University,TU Wien,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,James Pat Rokeby Black,mixed,3,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Andreas Højsleth,mixed,3,1,0,0,,Fnatic,Fnatic,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Moe Z. Win,mixed,3,1,0,0,,IEEE Fellow,IEEE Fellow,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Monisola Oginni,mixed,3,0,1,0,,Weill Cornell Medicine,Obafemi Awolowo University,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Elvira R. Akhmetzyanova,mixed,3,0,1,0,,Russian State Institute of Performing Arts,Kazan Federal University,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Kurt L. Feigl,mixed,3,1,0,0,,University of Wisconsin–Madison,University of Wisconsin–Madison,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Carl Temple Holden,mixed,3,0,1,0,,Susan Frampton,Caroline Anne Gould,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Nicola Zoccoli,mixed,3,1,0,0,,Catholic priest,Catholic priest,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Marina Tarasova,mixed,3,0,0,0,,Russia,Soviet Union,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Thomas Dupré,mixed,3,0,1,0,,Imperial College London,German Sport University Cologne,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jianmin Hao,mixed,3,1,0,0,,Inner Mongolia University of Technology,Inner Mongolia University of Technology,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Romero Cabral da Costa,mixed,3,0,0,0,,U.S. Senator representing California,minister of Agriculture,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Marcin Olszewski,mixed,3,1,0,0,,Gdańsk University of Technology,Gdańsk University of Technology,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Danielle W Koontz,mixed,3,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Fajar Handika,mixed,3,0,1,0,,Villarreal CF B,Pro Duta F.C.,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Robert Richardson Sears,mixed,3,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Robert Mougin,mixed,3,0,1,0,,Catholic bishop,pensioner,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Edmond Crompton,mixed,3,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Michael C. De Siena,mixed,3,0,0,0,,"University of California, Berkeley",University of Washington,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Allan Hookings,mixed,3,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Philip Wilkinson,mixed,3,1,0,0,,"Police and Crime Commissioner for Wiltshire, England",Wiltshire Police and Crime Commissioner,0.0,1
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Carson Reynolds,mixed,3,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Sandip Mukherjee,mixed,3,1,0,0,,Visva-Bharati University,Visva-Bharati University,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Eumundi,mixed,3,1,0,0,,Ninderry,Ninderry,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Marko Cvikl,mixed,3,1,0,0,,Slovenia,Slovenia,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Co-reading group ad hoc forum,mixed,3,0,0,0,,The Gift Event of 2032,filing,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Athar Hussain Bukhari,mixed,3,1,0,0,,Pakistani Ambassador to Syria,ambassador of Pakistan to Syria,0.0,1
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Automated capacity management using artificial intelligence techniques,mixed,3,0,0,0,,Filing of US Patent 11244466,filing,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Tony Hodges,mixed,3,0,1,0,,LFA Reggio Calabria,Boise State Broncos men's basketball,0.0,0
llm_judge,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Janet Auchincloss Rutherfurd,mixed,3,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jumanah Essa-Hadad,mixed,3,0,1,0,1,National Library of Russia,The Azrieli Faculty of Medicine,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Martin Lambie-Nairn,mixed,3,1,0,0,2,Prince Philip Designers Prize,Prince Philip Designers Prize,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Lord William Hamilton,mixed,3,0,1,0,3,Mary Hamilton Victoria Ignatia Bowlby,"Frances Vane, Viscountess Vane",0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Eliezer Calo,mixed,3,0,0,0,2,Yong Loo Lin School of Medicine at the National University of Singapore,Massachusetts Institute of Technology,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Denis Poix-Daude,mixed,3,1,0,0,2,conseiller municipal de Jougne,conseiller municipal de Jougne,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Michael Mylonas,mixed,3,1,0,0,1,Queen's Counsel (QC),King's Counsel,0.0,1
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,François Carquet,mixed,3,1,0,0,2,France,France,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Wenqing He,mixed,3,1,0,0,1,"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen",0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Gomorrah,mixed,3,1,0,0,2,Broadcast Film Critics Association Award for Best Foreign Language Film,Broadcast Film Critics Association Award for Best Foreign Language Film,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Reconfiguration of hardware components of an integrated circuit,mixed,3,0,0,0,1,Patent filing US 11256840,filing,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Guy Avenia,mixed,3,0,0,0,1,politician,anciennes professions intermédiaires,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Wuilmen Bravo,mixed,3,1,0,0,1,JHS Aves,JHS Aves,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Marie Joseph Jean Baptiste Paul Bouchet,mixed,3,0,1,0,1,Vicar Apostolic,sub-prefect of Saint-Affrique,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Shinzu,mixed,3,1,0,0,2,Hamamatsu,Hamamatsu,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Luwamo Garcia,mixed,3,0,1,0,,Vale of Leithen F.C.,Ethnikos Asteras F.C.,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jared Carter,mixed,3,0,1,0,2,Pittsburgh Riverhounds SC,Kentucky Wildcats men's basketball,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Carlos Moorhead,mixed,3,1,0,0,3,United States Representative,United States representative,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,New York News,mixed,3,0,1,0,3,Yūka Kouri,Mary Tyler Moore,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Hedda Heuser-Schreiber,mixed,3,1,0,0,,Paracelsus Medal of the German Medical Association,Paracelsus Medal of the German Medical Association,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Ydnekatchew Tessema,mixed,3,1,0,0,2,Saint George SC,Saint George SC,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Chunguan Zhang,mixed,3,0,1,0,2,Leiden University,Xi'an Shiyou University,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Sander van de Hoef,mixed,3,0,1,0,1,Xi'an Jiaotong University,University Medical Center Utrecht,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Katie Hurley,mixed,3,1,0,0,1,Alaska House of Representatives member,member of the Alaska House of Representatives,0.0,1
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Viktor Kruglov,mixed,3,1,0,0,2,FC Torpedo Moscow,FC Torpedo Moscow,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Dorian Owen,mixed,3,1,0,0,3,Life Member of the New Zealand Association of Economists,Life Member of the New Zealand Association of Economists,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Wong Chin Hung,mixed,3,1,0,0,3,Hong Kong Pegasus FC,Hong Kong Pegasus FC,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Amber Brian,mixed,3,1,0,0,2,University of Iowa,University of Iowa,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Taylor Beck,mixed,3,1,0,0,2,Nashville Predators,Nashville Predators,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Pierre Langlois,mixed,3,0,1,0,1,Catholic priest,anciens cadres,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,John Fenn,mixed,3,1,0,0,3,Ellenor Fenn,Ellenor Fenn,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Fábio A L de Souza,mixed,3,1,0,0,2,Federal University of Espírito Santo,Federal University of Espírito Santo,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,George Samuel Parsons,mixed,3,1,0,0,2,British Royal Navy,Royal Navy,0.0,1
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,David Poeppel,mixed,3,1,0,0,2,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Mission Terra,mixed,3,1,0,0,3,Germany,Germany,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Birgitta Larsson,mixed,3,0,1,0,2,University Children's Hospital Basel,Sophiahemmet University College,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Stanisław Sienkiewicz,mixed,3,0,1,0,2,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Yordanis Enríquez Canto,mixed,3,0,1,0,,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Manuel Garber,mixed,3,0,1,0,1,University of Western Australia,Worcester Foundation for Biomedical Research,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Gladys Liu,mixed,3,0,0,0,1,Australia,People's Republic of China,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Ewa Śnieżyńska-Stolot,mixed,3,0,0,0,2,Doctor of Philosophy (Ph.D.),scientific professorship degree,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Supergirl: Woman of Tomorrow,mixed,3,1,0,0,1,English,English,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jack Collison,mixed,3,0,1,0,1,Queens Park Rangers F.C.,West Ham United F.C.,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Tomasz Jodłowiec,mixed,3,1,0,0,2,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Fritz Renner,mixed,3,0,1,0,1,University of Michigan,Cognition and Brain Sciences Unit,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Molly M Fuentes,mixed,3,0,1,0,,University of Granada,University of Washington,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Erol Sayan,mixed,3,0,1,0,2,Distinguished Service Cross,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Thomas McCollum,mixed,3,0,1,0,3,University of South Australia,Agricultural Research Service,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Jeff Reinert,mixed,3,1,0,0,1,NCAA Division I men's basketball,NCAA Division I men's basketball,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Anatolii Hirshfeld,mixed,3,1,0,0,3,People's Deputy of Ukraine (member of the Verkhovna Rada),People's Deputy of Ukraine,0.0,1
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,MiSafra LeSayfa,mixed,3,1,0,0,1,Hebrew,Hebrew,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Hunslet Penrhyn Port Class,mixed,3,1,0,0,2,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,The Adventures of Paddington Bear,mixed,3,1,0,0,3,France,France,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Keith Mackie,mixed,3,1,0,0,1,NCAA Division I men's basketball league,NCAA Division I men's basketball,0.0,1
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Charles William Eliot,mixed,3,1,0,0,2,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,Binyam Sisay Mendisu,mixed,3,1,0,0,2,Global Young Academy,Global Young Academy,0.0,0
llm_judge_provenance,frontier-sonnet,openrouter/anthropic/claude-sonnet-4,José Pedro de Oliveira Galvão,mixed,3,1,0,0,3,member of the Senate of Brazil,member of the Senate of Brazil,0.0,0
