resolver,model_tier,model,inst_id,conflict_type,n_sources,known,correct,misled,abstained,judged,chosen_source,pred_object,gold_object,conflict_object,usd
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Romero Cabral da Costa,control,1,,0,0,0,,,"Minister of Agriculture, Livestock, and Supply",minister of Agriculture,United States senator,0.00414
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Marcin Olszewski,control,1,,0,0,0,,,"Faculty of Chemistry, Gdańsk University of Technology",Gdańsk University of Technology,Karolinska Institutet,0.003995
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Danielle W Koontz,control,1,,1,0,0,,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,International Agency for Research on Cancer,0.00366
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Fajar Handika,control,1,,1,0,0,,,Pro Duta F.C.,Pro Duta F.C.,Villarreal CF B,0.004065
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Robert Richardson Sears,control,1,,1,0,0,,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,Andrić prize,0.003615
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Robert Mougin,control,1,,0,0,0,,,politician,pensioner,Catholic bishop,0.00393
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Edmond Crompton,control,1,,1,0,0,,,Betsey Ann Kingston,Betsey Ann Kingston,Ambrose Isted,0.003945
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Michael C. De Siena,control,1,,1,0,0,,,University of Washington,University of Washington,Eötvös Loránd University,0.004015
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Allan Hookings,control,1,,1,0,0,,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,United States representative,0.00358
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Philip Wilkinson,control,1,,1,0,0,1,,Police and Crime Commissioner for Wiltshire,Wiltshire Police and Crime Commissioner,member of the Chamber of Deputies of the Italian Republic,0.00389
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Carson Reynolds,control,1,,1,0,0,,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Weihenstephan-Triesdorf University of Applied Science,0.003945
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Sandip Mukherjee,control,1,,1,0,0,,,Visva-Bharati University,Visva-Bharati University,Channel One Russia,0.004395
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Eumundi,control,1,,1,0,0,,,Ninderry,Ninderry,canton of Flixecourt,0.004115
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Marko Cvikl,control,1,,1,0,0,,,Slovenia,Slovenia,Kingdom of Italy,0.00349
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Co-reading group ad hoc forum,control,1,,0,0,0,,,US patent 11206149,filing,gift,0.003755
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Athar Hussain Bukhari,control,1,,1,0,0,,,Ambassador of Pakistan to Syria,ambassador of Pakistan to Syria,ambassador of the United Kingdom to Poland,0.00392
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Automated capacity management using artificial intelligence techniques,control,1,,0,0,0,,,US patent 11244466,filing,ascent,0.00405
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Tony Hodges,control,1,,1,0,0,,,Boise State Broncos men's basketball,Boise State Broncos men's basketball,LFA Reggio Calabria,0.00379
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Janet Auchincloss Rutherfurd,control,1,,1,0,0,,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,Richard Wrightson,0.004225
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Linda Bakker,control,1,,1,0,0,,,AZ Alkmaar Vrouwen,AZ Alkmaar Vrouwen,Leicester Tigers,0.003955
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Stanley Bruce Kennard,control,1,,1,0,0,,,Constance Lucy Muriel Gorringe,Constance Lucy Muriel Gorringe,Dominique Trevin,0.003625
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Pekka Nousiainen,control,1,,1,0,0,,,Savonlinna,Savonlinna,Moravské Budějovice,0.00373
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Howard McCormick,control,1,,1,0,0,1,,"Leonia, New Jersey",Leonia,Porvoo,0.0041
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kevin Conboy,control,1,,1,0,0,,,Esbjerg fB,Esbjerg fB,New Mexico Lobos men's basketball,0.004005
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Denmark v Spain,control,1,,1,0,0,,,UEFA,UEFA,World Rowing,0.0038
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,José I of Portugal,control,1,,1,0,0,1,,King of Portugal,Monarch of Portugal,managing editor,0.0039
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Glénay,control,1,,0,0,0,,,Val de Thouet,canton of Val de Thouet,canton of Saint-Aignan,0.00401
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Darío Acuña-Castroviejo,control,1,,1,0,0,,,University of Granada,University of Granada,International Atomic Energy Agency,0.003825
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mabel Hammond-Spencer,control,1,,1,0,0,,,Henry King Beauchamp,Henry King Beauchamp,Louisa Gordon,0.00404
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ercole Durini di Monza,control,1,,1,0,0,,,Italy,Italy,Slovenia,0.00405
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Pablo Quintana-Barcia,control,1,,1,0,0,,,University of Oviedo,University of Oviedo,University of Texas Health Science Center at Houston,0.004265
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mold materials for formed ceramic,control,1,,0,0,0,,,US patent 11207795,filing,ship breaking,0.004135
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Antonio Cappuccio,control,1,,1,0,0,,,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,Massachusetts General Hospital,0.004045
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jianqiang Gu,control,1,,1,0,0,,,Tianjin University,Tianjin University,University of Münster,0.00819
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jianqiang Gu,control,1,,1,0,0,,,Tianjin University,Tianjin University,"Institute of Biosciences, University of São Paulo",0.00819
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Christophe Paget,control,1,,1,0,0,,,French National Institute of Health and Medical Research,French National Institute of Health and Medical Research,Langley Porter Psychiatric Institute,0.00423
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Riitta Kukko,control,1,,1,0,0,,,Vesanto,Vesanto,New Zealand,0.003605
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Shing Leng Chan,control,1,,1,0,0,,,National University of Singapore,National University of Singapore,Novartis,0.00397
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Agathe Aëms,control,1,,1,0,0,,,Lucien Morisse,Lucien Morisse,Melanie Sarita Barclay,0.004215
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Pat Asadu,control,1,,1,0,0,,,member of the House of Representatives of Nigeria,member of the House of Representatives of Nigeria,procureur de la République près le tribunal judiciaire de Nîmes,0.004035
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Diogo Tomé,control,1,,1,0,0,,,University of Coimbra,University of Coimbra,Heinrich Daniel Ruhmkorff,0.004275
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Eirik Skadsdammen,control,1,,1,0,0,,,Storhamar Hockey,Storhamar Hockey,Lamar Lady Cardinals basketball,0.003365
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Miriam Kaltenbach,control,1,,1,0,0,,,University of Cambridge,University of Cambridge,Perm Military Institute of Rocket Forces,0.004095
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Patrick Noubissié,control,1,,1,0,0,,,Crewe Alexandra F.C.,Crewe Alexandra F.C.,England national association football B team,0.0042
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jhon Viáfara,control,1,,1,0,0,,,Once Caldas,Once Caldas,F.C. Verbroedering Dender Eendracht Hekelgem,0.004135
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Simon Joseph Coren-Fustier,control,1,,1,0,0,,,deputy to the National Convention,deputy to the National Convention,Shadow Secretary of State for Energy and Climate Change,0.004105
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Tony Lindeberg,control,1,,1,0,0,,,Royal Institute of Technology,Royal Institute of Technology,Nicolaus Copernicus University in Toruń,0.003585
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Willem Nikolaas Becking,control,1,,1,0,0,,,military officer,military officer,Catholic bishop,0.003445
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jiho Kim,control,1,,1,0,0,,,University of Washington,University of Washington,Toi Whakaari,0.003915
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Edward Stuart H. Cox,control,1,,1,0,0,,,Rebekah Emily Abel Smith,Rebekah Emily Abel Smith,Zhang Zetian,0.00376
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ginette Michaux,control,1,,1,0,0,,,NL Gendergap maintenance,NL Gendergap maintenance,WikiProject Badminton\/tournament focus list,0.004305
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Christine M Wickens,control,1,,1,0,0,,,Centre for Addiction and Mental Health,Centre for Addiction and Mental Health,University of Chicago,0.00406
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Hugo Hinck,control,1,,1,0,0,,,German Archaeological Institute,German Archaeological Institute,Royal Society,0.003785
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Wang Xinxin,control,1,,1,0,0,,,Tianjin Jinmen Tiger F.C.,Tianjin Jinmen Tiger F.C.,Club Atlético River Plate,0.004125
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Amalie Bodenheimer,control,1,,1,0,0,,,Theresienstadt Ghetto,Theresienstadt Ghetto,Waypoint Centre for Mental Health Care,0.004165
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Vincent Lefèvre,control,1,,1,0,0,,,archivist palaeographer,archivist palaeographer,habilitation,0.003965
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Carl Friedrich Eduard Otto,control,1,,0,0,0,,,Botanischer Garten Berlin,Cuba,Frankfurt,0.003805
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Malik Dime,control,1,,1,0,0,,,Washington Huskies men's basketball,Washington Huskies men's basketball,Carrarese Calcio,0.0041
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,William Coningsby,control,1,,1,0,0,,,Beatrix Thoresby,Beatrix Thoresby,Charles John Maitland Wilmoth,0.00414
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Adhering jig and adhering method,control,1,,0,0,0,,,US patent 11420431,filing,keel laying,0.00409
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Xosé Otero,control,1,,1,0,0,,,University of Santiago de Compostela,University of Santiago de Compostela,Yale University,0.003575
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Włodzimierz Mrówczyński,control,1,,1,0,0,,,Eugeniusz Piasecki Academy of Physical Education in Poznan,Eugeniusz Piasecki Academy of Physical Education in Poznan,Tsinghua University,0.004215
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Lela Rochon,control,1,,1,0,0,,,Antoine Fuqua,Antoine Fuqua,"Caroline Osborne, Duchess of Leeds",0.004015
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ben Lawes,control,1,,1,0,0,,,Dorset County Cricket Club,Dorset County Cricket Club,KS Cracovia,0.004115
