resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd,judged
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Gladys Liu,fact_conflict,2,0,0,0,,Australia,People's Republic of China,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Ewa Śnieżyńska-Stolot,fact_conflict,2,0,0,0,,Professor,scientific professorship degree,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Supergirl: Woman of Tomorrow,fact_conflict,2,1,0,0,,English,English,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Jack Collison,fact_conflict,2,1,0,0,,West Ham United F.C.,West Ham United F.C.,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Tomasz Jodłowiec,fact_conflict,2,1,0,0,,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Fritz Renner,fact_conflict,2,0,1,0,,University of Michigan,Cognition and Brain Sciences Unit,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Molly M Fuentes,fact_conflict,2,1,0,0,,University of Washington,University of Washington,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Erol Sayan,fact_conflict,2,1,0,0,,Presidential Culture and Arts Grand Awards,Presidential Culture and Arts Grand Awards,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Thomas McCollum,fact_conflict,2,1,0,0,,Agricultural Research Service,Agricultural Research Service,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Jeff Reinert,fact_conflict,2,0,0,0,,NCAA Division I,NCAA Division I men's basketball,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Anatolii Hirshfeld,fact_conflict,2,1,0,0,,People's Deputy of Ukraine,People's Deputy of Ukraine,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,MiSafra LeSayfa,fact_conflict,2,1,0,0,,Hebrew,Hebrew,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Hunslet Penrhyn Port Class,fact_conflict,2,1,0,0,,Penrhyn Quarry Railway,Penrhyn Quarry Railway,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,The Adventures of Paddington Bear,fact_conflict,2,0,0,0,,Canada,France,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Keith Mackie,fact_conflict,2,0,1,0,,Luxembourg Division of Honour,NCAA Division I men's basketball,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Charles William Eliot,fact_conflict,2,1,0,0,,Hellenic Philological Society of Constantinople,Hellenic Philological Society of Constantinople,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Binyam Sisay Mendisu,fact_conflict,2,1,0,0,,Global Young Academy,Global Young Academy,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,José Pedro de Oliveira Galvão,fact_conflict,2,1,0,0,,Member of the Senate of Brazil,member of the Senate of Brazil,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Sandi L. Navarro,fact_conflict,2,1,0,0,,University of Washington,University of Washington,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Mateo Cassierra,fact_conflict,2,0,0,0,,FC Zenit Saint Petersburg,Deportivo Cali,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Johann Friedrich Agricola,fact_conflict,2,1,0,0,,lord of the manor,lord of the manor,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Renée Reichová,fact_conflict,2,1,0,0,,Prague,Prag V,0.0,1
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Tina Leung,fact_conflict,2,1,0,0,,Luo Yu,Luo Yu,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Pamela Grassau,fact_conflict,2,1,0,0,,Carleton University,Carleton University,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Jacques Adolphe Gervais-Lafond,fact_conflict,2,1,0,0,,Sub-prefect of Nantua,Sub-prefect of Nantua,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Mohammad Naghavi-behzad,fact_conflict,2,1,0,0,,Tabriz University of Medical Sciences,Tabriz University of Medical Sciences,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Lourdes Mohedano,fact_conflict,2,1,0,0,,Medal of Andalusia,Medal of Andalusia,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Carmine Chiellino,fact_conflict,2,1,0,0,,Adelbert von Chamisso Prize,Adelbert von Chamisso Prize,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Thirty Years' War,fact_conflict,2,0,0,0,,Wikidata,Wikipedia:List of articles all languages should have,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,The Ox,fact_conflict,2,1,0,0,,The Who,The Who,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Jimmy Baker,fact_conflict,2,1,0,0,,"municipal commissioner for the minority in Botkyrka municipality, Sweden","municipal commissioner for the minority in Botkyrka municipality, Sweden",0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Ronald A Farrar-Tobar,fact_conflict,2,1,0,0,,TU Wien,TU Wien,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,James Pat Rokeby Black,fact_conflict,2,1,0,0,,Susan Elizabeth Bone,Susan Elizabeth Bone,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Andreas Højsleth,fact_conflict,2,1,0,0,,Fnatic,Fnatic,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Moe Z. Win,fact_conflict,2,1,0,0,,IEEE Fellow,IEEE Fellow,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Monisola Oginni,fact_conflict,2,1,0,0,,Obafemi Awolowo University,Obafemi Awolowo University,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Elvira R. Akhmetzyanova,fact_conflict,2,1,0,0,,Kazan Federal University,Kazan Federal University,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Kurt L. Feigl,fact_conflict,2,1,0,0,,University of Wisconsin–Madison,University of Wisconsin–Madison,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Carl Temple Holden,fact_conflict,2,0,1,0,,Susan Frampton,Caroline Anne Gould,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Nicola Zoccoli,fact_conflict,2,0,0,0,,Roman Catholic bishop,Catholic priest,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Marina Tarasova,fact_conflict,2,0,1,0,,Slovenia,Soviet Union,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Thomas Dupré,fact_conflict,2,1,0,0,,German Sport University Cologne,German Sport University Cologne,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Jianmin Hao,fact_conflict,2,1,0,0,,Inner Mongolia University of Technology,Inner Mongolia University of Technology,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Romero Cabral da Costa,fact_conflict,2,0,0,0,,"Minister of Agriculture, Livestock, and Supply",minister of Agriculture,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Marcin Olszewski,fact_conflict,2,1,0,0,,Gdańsk University of Technology,Gdańsk University of Technology,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Danielle W Koontz,fact_conflict,2,1,0,0,,Johns Hopkins School of Medicine,Johns Hopkins School of Medicine,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Fajar Handika,fact_conflict,2,1,0,0,,Pro Duta F.C.,Pro Duta F.C.,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Robert Richardson Sears,fact_conflict,2,1,0,0,,APA Award for Distinguished Scientific Contributions to Psychology,APA Award for Distinguished Scientific Contributions to Psychology,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Robert Mougin,fact_conflict,2,1,0,0,,pensioner,pensioner,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Edmond Crompton,fact_conflict,2,1,0,0,,Betsey Ann Kingston,Betsey Ann Kingston,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Michael C. De Siena,fact_conflict,2,0,0,0,,"University of California, Berkeley",University of Washington,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Allan Hookings,fact_conflict,2,1,0,0,,Member of the South Australian Legislative Council,Member of the South Australian Legislative Council,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Philip Wilkinson,fact_conflict,2,1,0,0,,Police and Crime Commissioner for Wiltshire,Wiltshire Police and Crime Commissioner,0.0,1
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Carson Reynolds,fact_conflict,2,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Sandip Mukherjee,fact_conflict,2,1,0,0,,Visva-Bharati University,Visva-Bharati University,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Eumundi,fact_conflict,2,1,0,0,,Ninderry,Ninderry,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Marko Cvikl,fact_conflict,2,1,0,0,,Slovenia,Slovenia,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Co-reading group ad hoc forum,fact_conflict,2,0,0,0,,US patent 11206149,filing,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Athar Hussain Bukhari,fact_conflict,2,1,0,0,,Ambassador of Pakistan to Syria,ambassador of Pakistan to Syria,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Automated capacity management using artificial intelligence techniques,fact_conflict,2,0,0,0,,US patent 11244466,filing,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Tony Hodges,fact_conflict,2,0,0,0,,Boise State Broncos,Boise State Broncos men's basketball,0.0,0
llm_judge,small-gemflash,openrouter/google/gemini-3-flash-preview,Janet Auchincloss Rutherfurd,fact_conflict,2,1,0,0,,Lewis Polk Rutherfurd,Lewis Polk Rutherfurd,0.0,0
