resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Eliezer Calo,1812,87,0.000000,1753.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,1657,85,0.000000,3940.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Michael Mylonas,1802,78,0.000000,1359.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,François Carquet,1684,65,0.000000,1643.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Wenqing He,1596,84,0.000000,1444.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Gomorrah,1783,86,0.000000,1294.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Reconfiguration of hardware components of an integrated circuit,1824,108,0.000000,1632.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Guy Avenia,1755,67,0.000000,1997.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Wuilmen Bravo,1793,69,0.000000,1333.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Marie Joseph Jean Baptiste Paul Bouchet,1699,77,0.000000,1389.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Shinzu,1828,85,0.000000,1284.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Luwamo Garcia,1683,80,0.000000,1329.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jared Carter,1649,77,0.000000,1103.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Carlos Moorhead,1764,71,0.000000,1172.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,New York News,1628,74,0.000000,1181.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Hedda Heuser-Schreiber,1810,86,0.000000,1305.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Ydnekatchew Tessema,1814,79,0.000000,1172.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Chunguan Zhang,1843,67,0.000000,1080.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Sander van de Hoef,1640,84,0.000000,1418.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Katie Hurley,1793,69,0.000000,1232.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Viktor Kruglov,1730,65,0.000000,1207.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Dorian Owen,1710,74,0.000000,1287.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Wong Chin Hung,1724,69,0.000000,1352.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Amber Brian,1436,84,0.000000,1387.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Taylor Beck,1624,69,0.000000,1177.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Pierre Langlois,1702,70,0.000000,1243.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,John Fenn,1626,83,0.000000,1198.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Fábio A L de Souza,1769,87,0.000000,2844.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,George Samuel Parsons,1810,62,0.000000,1715.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,David Poeppel,1699,79,0.000000,1750.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Mission Terra,1722,65,0.000000,1350.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Birgitta Larsson,1549,77,0.000000,3141.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Stanisław Sienkiewicz,1660,84,0.000000,1305.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Yordanis Enríquez Canto,1808,88,0.000000,1211.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Manuel Garber,1804,67,0.000000,1327.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Gladys Liu,1769,56,0.000000,1198.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Ewa Śnieżyńska-Stolot,1763,71,0.000000,1207.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Supergirl: Woman of Tomorrow,1832,74,0.000000,1189.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jack Collison,1695,69,0.000000,1146.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Tomasz Jodłowiec,1654,76,0.000000,1246.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Fritz Renner,1749,66,0.000000,1547.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Molly M Fuentes,1677,74,0.000000,1258.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Erol Sayan,1753,83,0.000000,1402.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Thomas McCollum,1633,88,0.000000,1552.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jeff Reinert,1823,78,0.000000,1353.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Anatolii Hirshfeld,1792,80,0.000000,1119.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,MiSafra LeSayfa,1874,65,0.000000,1440.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Hunslet Penrhyn Port Class,1815,79,0.000000,1967.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,The Adventures of Paddington Bear,1737,84,0.000000,1608.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Keith Mackie,1755,71,0.000000,1296.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Charles William Eliot,1693,80,0.000000,1650.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Binyam Sisay Mendisu,1802,75,0.000000,1287.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,José Pedro de Oliveira Galvão,1842,78,0.000000,1355.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Sandi L. Navarro,1756,92,0.000000,1615.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Mateo Cassierra,1822,82,0.000000,1380.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Johann Friedrich Agricola,1724,68,0.000000,1384.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Renée Reichová,1863,73,0.000000,1234.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Tina Leung,1883,66,0.000000,1287.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Pamela Grassau,1812,81,0.000000,1172.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jacques Adolphe Gervais-Lafond,1831,90,0.000000,1377.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Mohammad Naghavi-behzad,1800,76,0.000000,1336.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Lourdes Mohedano,1776,85,0.000000,1470.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Carmine Chiellino,1795,87,0.000000,1486.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Thirty Years' War,1739,84,0.000000,1243.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,The Ox,1788,129,0.000000,1926.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jimmy Baker,1664,70,0.000000,1429.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Ronald A Farrar-Tobar,1700,70,0.000000,1087.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,James Pat Rokeby Black,1736,77,0.000000,1290.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Andreas Højsleth,1720,62,0.000000,1446.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Moe Z. Win,1830,84,0.000000,1328.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Monisola Oginni,1688,80,0.000000,1370.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Elvira R. Akhmetzyanova,1728,81,0.000000,1541.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Kurt L. Feigl,1808,66,0.000000,1694.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Carl Temple Holden,1796,68,0.000000,1306.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Nicola Zoccoli,1616,69,0.000000,1494.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Marina Tarasova,1612,67,0.000000,1338.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Thomas Dupré,1600,67,0.000000,996.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Jianmin Hao,1903,87,0.000000,1368.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Romero Cabral da Costa,1711,72,0.000000,2639.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Marcin Olszewski,1768,85,0.000000,1428.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Danielle W Koontz,1631,83,0.000000,1507.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Fajar Handika,1756,75,0.000000,1294.4
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Robert Richardson Sears,1719,74,0.000000,1588.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Robert Mougin,1746,66,0.000000,1443.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Edmond Crompton,1744,79,0.000000,1608.3
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Michael C. De Siena,1793,86,0.000000,1595.5
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Allan Hookings,1511,68,0.000000,1194.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Philip Wilkinson,1767,72,0.000000,1148.2
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Carson Reynolds,1652,85,0.000000,1581.9
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Sandip Mukherjee,1909,89,0.000000,1593.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Eumundi,1812,77,0.000000,1625.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Marko Cvikl,1692,71,0.000000,1259.1
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Co-reading group ad hoc forum,1719,90,0.000000,1182.8
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Athar Hussain Bukhari,1726,72,0.000000,1186.6
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Automated capacity management using artificial intelligence techniques,1827,88,0.000000,1924.0
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Tony Hodges,1680,75,0.000000,1768.7
llm_judge_provenance,adjudicate,openrouter/anthropic/claude-3-haiku,Janet Auchincloss Rutherfurd,1872,85,0.000000,1171.5
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,492,7,0.000000,813.3
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,632,10,0.000000,628.7
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,580,7,0.000000,618.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,239,321,0.000000,3753.1
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,248,302,0.000000,3159.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,245,235,0.000000,2912.4
multi_agent_debate,judge,openrouter/anthropic/claude-3-haiku,Jumanah Essa-Hadad,997,76,0.000000,1162.3
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,584,15,0.000000,2534.7
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,583,8,0.000000,821.9
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,666,15,0.000000,561.9
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,273,323,0.000000,3337.0
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,252,209,0.000000,2782.1
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,275,310,0.000000,3211.3
multi_agent_debate,judge,openrouter/anthropic/claude-3-haiku,Martin Lambie-Nairn,991,70,0.000000,1214.2
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,587,14,0.000000,661.2
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,613,7,0.000000,997.8
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,570,14,0.000000,605.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,254,223,0.000000,2771.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,245,312,0.000000,4304.1
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,243,230,0.000000,2680.3
multi_agent_debate,judge,openrouter/anthropic/claude-3-haiku,Lord William Hamilton,905,68,0.000000,1100.0
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Eliezer Calo,627,4,0.000000,808.4
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Eliezer Calo,617,13,0.000000,1058.0
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Eliezer Calo,572,13,0.000000,695.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Eliezer Calo,239,248,0.000000,2445.5
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Eliezer Calo,250,321,0.000000,6331.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Eliezer Calo,260,294,0.000000,2796.4
multi_agent_debate,judge,openrouter/anthropic/claude-3-haiku,Eliezer Calo,1005,70,0.000000,1237.4
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,542,4,0.000000,773.8
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,539,11,0.000000,960.9
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,581,4,0.000000,759.8
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,236,278,0.000000,3202.6
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,246,275,0.000000,3075.1
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,228,301,0.000000,3343.7
multi_agent_debate,judge,openrouter/anthropic/claude-3-haiku,Denis Poix-Daude,986,68,0.000000,1126.5
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Michael Mylonas,618,7,0.000000,522.0
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Michael Mylonas,569,8,0.000000,598.7
multi_agent_debate,extract,openrouter/anthropic/claude-3-haiku,Michael Mylonas,605,8,0.000000,1067.2
multi_agent_debate,rebuttal,openrouter/anthropic/claude-3-haiku,Michael Mylonas,235,319,0.000000,4293.0
