resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Katie Hurley,1741,8,0.000000,670.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Viktor Kruglov,1689,10,0.000000,835.2
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Dorian Owen,1637,12,0.000000,734.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Wong Chin Hung,1660,13,0.000000,681.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Amber Brian,1343,12,0.000000,707.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Taylor Beck,1545,11,0.000000,730.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Pierre Langlois,1621,9,0.000000,856.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,John Fenn,1495,10,0.000000,718.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fábio A L de Souza,1701,13,0.000000,817.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,George Samuel Parsons,1706,9,0.000000,614.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,David Poeppel,1543,11,0.000000,658.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mission Terra,1629,7,0.000000,604.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Birgitta Larsson,1425,12,0.000000,678.3
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Stanisław Sienkiewicz,1638,18,0.000000,726.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Yordanis Enríquez Canto,1657,10,0.000000,692.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Manuel Garber,1670,10,0.000000,713.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Gladys Liu,1690,7,0.000000,606.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Ewa Śnieżyńska-Stolot,1581,9,0.000000,708.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Supergirl: Woman of Tomorrow,1668,7,0.000000,653.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jack Collison,1690,12,0.000000,717.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tomasz Jodłowiec,1526,11,0.000000,717.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fritz Renner,1619,9,0.000000,828.1
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Molly M Fuentes,1548,9,0.000000,666.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Erol Sayan,1651,13,0.000000,791.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thomas McCollum,1622,10,0.000000,721.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jeff Reinert,1777,10,0.000000,744.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Anatolii Hirshfeld,1652,22,0.000000,774.2
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,MiSafra LeSayfa,1725,8,0.000000,613.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Hunslet Penrhyn Port Class,1691,11,0.000000,744.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,The Adventures of Paddington Bear,1649,7,0.000000,612.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Keith Mackie,1683,11,0.000000,694.1
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Charles William Eliot,1679,15,0.000000,909.2
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Binyam Sisay Mendisu,1704,10,0.000000,749.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,José Pedro de Oliveira Galvão,1769,12,0.000000,774.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Sandi L. Navarro,1578,12,0.000000,687.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mateo Cassierra,1719,13,0.000000,881.3
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Johann Friedrich Agricola,1638,9,0.000000,839.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Renée Reichová,1804,11,0.000000,813.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tina Leung,1692,10,0.000000,728.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Pamela Grassau,1719,10,0.000000,752.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jacques Adolphe Gervais-Lafond,1734,10,0.000000,670.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mohammad Naghavi-behzad,1670,10,0.000000,706.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Lourdes Mohedano,1678,14,0.000000,759.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carmine Chiellino,1694,18,0.000000,824.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thirty Years' War,1637,18,0.000000,721.2
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,The Ox,1635,10,0.000000,680.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jimmy Baker,1619,11,0.000000,791.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Ronald A Farrar-Tobar,1540,9,0.000000,701.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,James Pat Rokeby Black,1691,9,0.000000,625.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Andreas Højsleth,1664,8,0.000000,679.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Moe Z. Win,1709,11,0.000000,1210.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Monisola Oginni,1574,10,0.000000,780.3
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Elvira R. Akhmetzyanova,1633,12,0.000000,908.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Kurt L. Feigl,1733,9,0.000000,651.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carl Temple Holden,1683,9,0.000000,692.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Nicola Zoccoli,1557,9,0.000000,807.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marina Tarasova,1546,10,0.000000,686.9
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thomas Dupré,1476,10,0.000000,728.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jianmin Hao,1744,13,0.000000,752.1
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Romero Cabral da Costa,1578,9,0.000000,621.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marcin Olszewski,1651,12,0.000000,942.3
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Danielle W Koontz,1500,12,0.000000,659.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fajar Handika,1623,12,0.000000,715.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Robert Richardson Sears,1583,15,0.000000,794.1
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Robert Mougin,1667,9,0.000000,657.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Edmond Crompton,1636,10,0.000000,720.2
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Michael C. De Siena,1675,13,0.000000,657.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Allan Hookings,1496,13,0.000000,683.7
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Philip Wilkinson,1678,16,0.000000,673.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carson Reynolds,1579,11,0.000000,761.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Sandip Mukherjee,1757,12,0.000000,730.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Eumundi,1703,9,0.000000,672.4
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marko Cvikl,1620,10,0.000000,658.5
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Co-reading group ad hoc forum,1639,15,0.000000,704.3
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Athar Hussain Bukhari,1628,14,0.000000,1223.8
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Automated capacity management using artificial intelligence techniques,1754,8,0.000000,683.0
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tony Hodges,1572,13,0.000000,666.6
llm_judge,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Janet Auchincloss Rutherfurd,1722,13,0.000000,838.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,1553,103,0.000000,1637.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,1653,76,0.000000,1146.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,1694,69,0.000000,1242.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Eliezer Calo,1719,69,0.000000,1302.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Denis Poix-Daude,1632,58,0.000000,1544.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Michael Mylonas,1746,61,0.000000,1736.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,François Carquet,1572,38,0.000000,1227.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Wenqing He,1481,58,0.000000,1176.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Gomorrah,1700,62,0.000000,1363.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Reconfiguration of hardware components of an integrated circuit,1746,62,0.000000,1336.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Guy Avenia,1680,52,0.000000,907.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Wuilmen Bravo,1654,65,0.000000,2108.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marie Joseph Jean Baptiste Paul Bouchet,1609,57,0.000000,1511.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Shinzu,1722,61,0.000000,1449.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Luwamo Garcia,1581,51,0.000000,1758.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jared Carter,1568,53,0.000000,1219.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carlos Moorhead,1716,53,0.000000,1244.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,New York News,1569,65,0.000000,1751.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Hedda Heuser-Schreiber,1746,72,0.000000,1565.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Ydnekatchew Tessema,1798,60,0.000000,1252.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Chunguan Zhang,1745,62,0.000000,1398.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Sander van de Hoef,1526,58,0.000000,1313.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Katie Hurley,1761,60,0.000000,1198.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Viktor Kruglov,1709,55,0.000000,1083.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Dorian Owen,1657,65,0.000000,1195.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Wong Chin Hung,1680,73,0.000000,1581.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Amber Brian,1363,61,0.000000,1317.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Taylor Beck,1565,63,0.000000,1121.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Pierre Langlois,1641,61,0.000000,1722.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,John Fenn,1515,61,0.000000,1613.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fábio A L de Souza,1721,72,0.000000,2128.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,George Samuel Parsons,1726,51,0.000000,1293.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,David Poeppel,1563,58,0.000000,1595.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mission Terra,1649,52,0.000000,1150.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Birgitta Larsson,1445,70,0.000000,1100.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Stanisław Sienkiewicz,1658,47,0.000000,1583.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Yordanis Enríquez Canto,1677,62,0.000000,1508.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Manuel Garber,1669,56,0.000000,1019.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Gladys Liu,1710,52,0.000000,1230.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Ewa Śnieżyńska-Stolot,1601,63,0.000000,1562.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Supergirl: Woman of Tomorrow,1688,47,0.000000,1414.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jack Collison,1710,66,0.000000,1075.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tomasz Jodłowiec,1546,62,0.000000,1109.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fritz Renner,1639,61,0.000000,1393.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Molly M Fuentes,1568,58,0.000000,1002.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Erol Sayan,1671,69,0.000000,1147.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thomas McCollum,1642,94,0.000000,1706.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jeff Reinert,1797,53,0.000000,1508.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Anatolii Hirshfeld,1672,67,0.000000,2135.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,MiSafra LeSayfa,1745,50,0.000000,1467.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Hunslet Penrhyn Port Class,1711,80,0.000000,1241.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,The Adventures of Paddington Bear,1669,43,0.000000,929.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Keith Mackie,1703,58,0.000000,968.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Charles William Eliot,1699,71,0.000000,1689.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Binyam Sisay Mendisu,1724,67,0.000000,1084.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,José Pedro de Oliveira Galvão,1789,67,0.000000,1111.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Sandi L. Navarro,1598,56,0.000000,1498.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mateo Cassierra,1739,68,0.000000,1115.9
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Johann Friedrich Agricola,1658,58,0.000000,1702.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Renée Reichová,1824,56,0.000000,1035.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tina Leung,1712,59,0.000000,1010.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Pamela Grassau,1718,62,0.000000,951.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jacques Adolphe Gervais-Lafond,1754,62,0.000000,1275.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Mohammad Naghavi-behzad,1690,57,0.000000,1461.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Lourdes Mohedano,1698,66,0.000000,1925.3
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carmine Chiellino,1714,87,0.000000,1898.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thirty Years' War,1657,72,0.000000,1488.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,The Ox,1655,54,0.000000,1190.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jimmy Baker,1639,63,0.000000,1145.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Ronald A Farrar-Tobar,1560,62,0.000000,1934.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,James Pat Rokeby Black,1711,59,0.000000,1621.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Andreas Højsleth,1684,56,0.000000,1123.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Moe Z. Win,1729,52,0.000000,1200.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Monisola Oginni,1594,60,0.000000,1451.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Elvira R. Akhmetzyanova,1653,62,0.000000,1477.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Kurt L. Feigl,1753,72,0.000000,1418.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carl Temple Holden,1703,57,0.000000,1350.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Nicola Zoccoli,1577,58,0.000000,1360.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marina Tarasova,1566,71,0.000000,1714.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Thomas Dupré,1496,77,0.000000,2045.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Jianmin Hao,1764,72,0.000000,1707.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Romero Cabral da Costa,1598,67,0.000000,1441.7
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marcin Olszewski,1671,74,0.000000,1625.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Danielle W Koontz,1520,67,0.000000,1562.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Fajar Handika,1643,68,0.000000,1490.0
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Robert Richardson Sears,1603,53,0.000000,1327.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Robert Mougin,1687,53,0.000000,986.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Edmond Crompton,1656,50,0.000000,998.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Michael C. De Siena,1695,76,0.000000,1957.2
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Allan Hookings,1516,61,0.000000,1539.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Philip Wilkinson,1698,51,0.000000,1376.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Carson Reynolds,1599,58,0.000000,1161.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Sandip Mukherjee,1777,65,0.000000,1536.6
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Eumundi,1723,58,0.000000,2081.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Marko Cvikl,1640,45,0.000000,1363.5
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Co-reading group ad hoc forum,1680,69,0.000000,1824.1
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Athar Hussain Bukhari,1648,57,0.000000,1534.8
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Automated capacity management using artificial intelligence techniques,1774,71,0.000000,1450.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Tony Hodges,1592,52,0.000000,1427.4
llm_judge_provenance,adjudicate,openrouter/qwen/qwen-2.5-7b-instruct,Janet Auchincloss Rutherfurd,1742,100,0.000000,1987.9
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,469,5,0.000000,589.9
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,590,8,0.000000,622.4
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,547,5,0.000000,658.6
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,238,117,0.000000,2296.7
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,248,108,0.000000,1890.2
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,246,85,0.000000,1610.8
multi_agent_debate,judge,openrouter/qwen/qwen-2.5-7b-instruct,Jumanah Essa-Hadad,456,41,0.000000,1139.0
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,527,10,0.000000,931.6
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,557,6,0.000000,633.0
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,590,10,0.000000,723.3
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,257,73,0.000000,1444.2
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,243,72,0.000000,1115.3
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,259,70,0.000000,1797.8
multi_agent_debate,judge,openrouter/qwen/qwen-2.5-7b-instruct,Martin Lambie-Nairn,364,50,0.000000,1339.1
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,570,9,0.000000,703.7
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,581,11,0.000000,697.5
multi_agent_debate,extract,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,580,9,0.000000,668.4
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,247,64,0.000000,1621.5
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,245,91,0.000000,1856.4
multi_agent_debate,rebuttal,openrouter/qwen/qwen-2.5-7b-instruct,Lord William Hamilton,246,74,0.000000,1598.4
