resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,John Fenn,mixed,1,0,1,0,,Eliza Wiltbank,Ellenor Fenn,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Fábio A L de Souza,mixed,1,0,1,0,,Warsaw University of Technology,Federal University of Espírito Santo,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,George Samuel Parsons,mixed,1,1,0,0,,Royal Navy,Royal Navy,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,David Poeppel,mixed,1,1,0,0,,Massachusetts Institute of Technology,Massachusetts Institute of Technology,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Mission Terra,mixed,1,0,1,0,,Australia,Germany,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Birgitta Larsson,mixed,1,0,1,0,,University Children's Hospital Basel,Sophiahemmet University College,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Stanisław Sienkiewicz,mixed,1,0,1,0,,University Medical Center Utrecht,University of Warmia and Mazury in Olsztyn,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Yordanis Enríquez Canto,mixed,1,0,1,0,,Harbin Engineering University,Universidad Católica Sedes Sapientiae,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Manuel Garber,mixed,1,0,1,0,,University of Western Australia,Worcester Foundation for Biomedical Research,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Gladys Liu,mixed,1,0,0,0,,Australia,People's Republic of China,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Ewa Śnieżyńska-Stolot,mixed,1,0,1,0,,Doctor of Philosophy,scientific professorship degree,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Supergirl: Woman of Tomorrow,mixed,1,1,0,0,,English,English,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Jack Collison,mixed,1,0,1,0,,Queens Park Rangers F.C.,West Ham United F.C.,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Tomasz Jodłowiec,mixed,1,0,0,1,,,Podbeskidzie Bielsko-Biała,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Fritz Renner,mixed,1,0,1,0,,University of Michigan,Cognition and Brain Sciences Unit,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Molly M Fuentes,mixed,1,0,1,0,,University of Granada,University of Washington,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Erol Sayan,mixed,1,0,1,0,,Distinguished Service Cross,Presidential Culture and Arts Grand Awards,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Thomas McCollum,mixed,1,0,1,0,,University of South Australia,Agricultural Research Service,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Jeff Reinert,mixed,1,0,0,0,,NCAA,NCAA Division I men's basketball,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,Anatolii Hirshfeld,mixed,1,0,0,0,,politician,People's Deputy of Ukraine,0.0
llm_judge,default,openrouter/google/gemini-3.1-pro-preview,MiSafra LeSayfa,mixed,1,1,0,0,,Hebrew,Hebrew,0.0
