resolver,model_tier,model,inst_id,conflict_type,n_sources,correct,misled,abstained,chosen_source,pred_object,gold_object,usd
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Michael Mylonas,mixed,2,0,0,1,1,,King's Counsel,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,François Carquet,mixed,2,1,0,0,1,France,France,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Wenqing He,mixed,2,1,0,0,1,"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen",0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Gomorrah,mixed,2,1,0,0,2,Broadcast Film Critics Association Award for Best Foreign Language Film,Broadcast Film Critics Association Award for Best Foreign Language Film,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Reconfiguration of hardware components of an integrated circuit,mixed,2,0,0,1,1,,filing,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Guy Avenia,mixed,2,0,0,0,2,Politician,anciennes professions intermédiaires,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Wuilmen Bravo,mixed,2,1,0,0,2,JHS Aves,JHS Aves,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Marie Joseph Jean Baptiste Paul Bouchet,mixed,2,0,0,1,1,,sub-prefect of Saint-Affrique,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Shinzu,mixed,2,0,0,1,1,,Hamamatsu,0.0
multi_agent_debate,default,openrouter/openai/gpt-4o-mini,Luwamo Garcia,mixed,2,0,0,1,1,,Ethnikos Asteras F.C.,0.0
